vel10,ang10,T,HR,P,vel2,ang2,vel6,ang6,station,date,altitud,latitud,longitud
0.7,203.0,4.3,95.0,955.3,-1.0,-1.0,-1.0,-1.0,CC,2015-12-16 00:00:00,626,42.07398,2.20862
0.1,60.0,3.0,86.0,931.4,-1.0,-1.0,-1.0,-1.0,CD,2015-12-16 00:00:00,849,42.37083,1.43277
0.4,326.0,8.9,83.0,991.4,-1.0,-1.0,-1.0,-1.0,CE,2015-12-16 00:00:00,316,41.53109,1.80813
3.4,4.0,10.2,59.0,870.3,-1.0,-1.0,-1.0,-1.0,CG,2015-12-16 00:00:00,1405,42.37717,2.41456
0.3,230.0,0.8,99.0,930.1,-1.0,-1.0,-1.0,-1.0,CI,2015-12-16 00:00:00,852,42.25839,2.36429
2.8,338.0,3.6,90.0,963.4,-1.0,-1.0,-1.0,-1.0,CJ,2015-12-16 00:00:00,566.5,42.21624,1.33132
0.2,180.0,3.8,99.0,988.5,-1.0,-1.0,-1.0,-1.0,CL,2015-12-16 00:00:00,349,41.67399,1.76796
0.7,12.0,5.0,86.0,950.0,-1.0,-1.0,-1.0,-1.0,CP,2015-12-16 00:00:00,690,42.13924,1.03893
0.6,357.0,4.3,93.0,959.4,-1.0,-1.0,-1.0,-1.0,CQ,2015-12-16 00:00:00,594,41.99546,1.02569
0.6,319.0,7.9,79.0,927.8,-1.0,-1.0,-1.0,-1.0,CR,2015-12-16 00:00:00,873,42.08032,1.9624
0.5,351.0,-0.1,97.0,934.6,-1.0,-1.0,-1.0,-1.0,CT,2015-12-16 00:00:00,823,42.39811,0.74362
2.1,182.0,6.3,75.0,913.9,-1.0,-1.0,-1.0,-1.0,CU,2015-12-16 00:00:00,1002,42.69856,0.79397
0.1,276.0,1.3,97.0,969.5,-1.0,-1.0,-1.0,-1.0,CV,2015-12-16 00:00:00,513.3,42.23939,0.96434
2.9,279.0,10.3,70.0,976.4,-1.0,-1.0,-1.0,-1.0,CW,2015-12-16 00:00:00,446,41.39241,1.09894
0.4,130.0,6.8,87.0,934.2,-1.0,-1.0,-1.0,-1.0,CY,2015-12-16 00:00:00,816,41.87813,2.17873
2.0,143.0,2.8,98.0,998.4,-1.0,-1.0,-1.0,-1.0,C6,2015-12-16 00:00:00,264,41.6566,0.95172
1.0,106.0,5.3,100.0,979.0,-1.0,-1.0,-1.0,-1.0,C7,2015-12-16 00:00:00,427,41.66695,1.16234
1.1,13.0,5.8,99.0,963.8,-1.0,-1.0,-1.0,-1.0,C8,2015-12-16 00:00:00,554,41.67555,1.29609
2.3,316.0,12.7,60.0,1000.2,-1.0,-1.0,-1.0,-1.0,C9,2015-12-16 00:00:00,240,40.71825,0.39988
7.2,345.0,10.7,68.0,1007.5,-1.0,-1.0,-1.0,-1.0,DB,2015-12-16 00:00:00,179,40.87287,0.71581
1.5,191.0,4.7,96.0,978.7,-1.0,-1.0,-1.0,-1.0,DC,2015-12-16 00:00:00,421.5,42.19144,2.48263
0.7,210.0,5.1,97.0,1025.6,-1.0,-1.0,-1.0,-1.0,DF,2015-12-16 00:00:00,28.6,41.97751,3.03543
0.5,179.0,3.6,75.0,813.5,-1.0,-1.0,-1.0,-1.0,DG,2015-12-16 00:00:00,1971.4,42.39848,2.15517
0.4,81.0,11.5,66.0,979.7,-1.0,-1.0,-1.0,-1.0,DI,2015-12-16 00:00:00,415,41.43292,1.62386
0.5,359.0,7.8,91.0,1007.4,-1.0,-1.0,-1.0,-1.0,DJ,2015-12-16 00:00:00,176,42.11653,2.78969
1.4,283.0,9.8,84.0,1028.6,-1.0,-1.0,-1.0,-1.0,DK,2015-12-16 00:00:00,2,41.14677,1.41846
0.6,235.0,10.6,89.0,1028.7,-1.0,-1.0,-1.0,-1.0,DL,2015-12-16 00:00:00,0.5,40.70719,0.83449
0.5,155.0,5.1,98.0,1010.6,-1.0,-1.0,-1.0,-1.0,DN,2015-12-16 00:00:00,150,41.96095,2.63108
2.6,256.0,6.4,90.0,1027.3,-1.0,-1.0,-1.0,-1.0,DO,2015-12-16 00:00:00,14,41.80857,3.03241
0.9,14.0,-2.7,98.0,905.0,-1.0,-1.0,-1.0,-1.0,DP,2015-12-16 00:00:00,1097,42.38605,1.8664
4.3,6.0,13.7,57.0,995.1,-1.0,-1.0,-1.0,-1.0,DQ,2015-12-16 00:00:00,287,41.30728,1.36259
2.9,23.0,7.2,87.0,982.1,-1.0,-1.0,-1.0,-1.0,D1,2015-12-16 00:00:00,404,41.28521,0.75383
-1.0,-1.0,4.4,96.0,988.5,-1.0,-1.0,-1.0,-1.0,D2,2015-12-16 00:00:00,343,41.59252,1.915
0.8,325.0,9.4,80.0,998.7,-1.0,-1.0,-1.0,-1.0,D3,2015-12-16 00:00:00,252,41.38197,1.93564
0.4,63.0,7.1,98.0,1025.8,-1.0,-1.0,-1.0,-1.0,D4,2015-12-16 00:00:00,24,42.27065,3.18165
0.9,340.0,11.8,64.0,979.9,-1.0,-1.0,-1.0,-1.0,D5,2015-12-16 00:00:00,411.2,41.41843,2.12388
2.8,1.0,11.3,88.0,1004.8,-1.0,-1.0,-1.0,-1.0,D6,2015-12-16 00:00:00,196,42.43515,3.16622
0.2,290.0,3.4,98.0,1024.2,-1.0,-1.0,-1.0,-1.0,D7,2015-12-16 00:00:00,53,41.18499,0.59376
2.3,232.0,12.5,51.0,969.0,-1.0,-1.0,-1.0,-1.0,D8,2015-12-16 00:00:00,515,40.95134,0.30565
1.7,68.0,11.6,73.0,1021.8,-1.0,-1.0,-1.0,-1.0,D9,2015-12-16 00:00:00,59,41.21553,1.52121
0.7,313.0,5.3,91.0,989.8,-1.0,-1.0,-1.0,-1.0,H1,2015-12-16 00:00:00,333,41.58642,1.65306
1.9,44.0,7.2,96.0,1009.7,-1.0,-1.0,-1.0,-1.0,J5,2015-12-16 00:00:00,158,42.34215,2.83423
-1.0,-1.0,3.9,98.0,-1.0,-1.0,-1.0,-1.0,-1.0,KP,2015-12-16 00:00:00,36,41.73894,2.69436
-1.0,-1.0,2.6,97.0,-1.0,-1.0,-1.0,-1.0,-1.0,MQ,2015-12-16 00:00:00,402,41.92047,1.69584
3.7,35.0,12.7,59.0,969.6,-1.0,-1.0,-1.0,-1.0,MR,2015-12-16 00:00:00,500,41.25079,0.9106
-1.0,-1.0,2.4,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,MS,2015-12-16 00:00:00,938,42.25978,1.97747
-1.0,-1.0,-0.7,99.0,-1.0,-1.0,-1.0,-1.0,-1.0,MV,2015-12-16 00:00:00,845,42.13598,1.67295
1.2,59.0,4.5,98.0,1004.8,-1.0,-1.0,-1.0,-1.0,R1,2015-12-16 00:00:00,210,41.70637,1.87276
-1.0,-1.0,11.1,73.0,-1.0,1.6,253.0,-1.0,-1.0,UA,2015-12-16 00:00:00,93,40.9091,0.76943
-1.0,-1.0,4.3,97.0,-1.0,0.0,256.0,-1.0,-1.0,UB,2015-12-16 00:00:00,15,42.05398,3.06195
-1.0,-1.0,3.7,100.0,-1.0,0.6,225.0,-1.0,-1.0,UC,2015-12-16 00:00:00,60,41.97726,2.99705
-1.0,-1.0,5.7,95.0,-1.0,-1.0,-1.0,-1.0,-1.0,UE,2015-12-16 00:00:00,4,42.02306,3.15719
-1.0,-1.0,11.9,63.0,-1.0,1.7,298.0,-1.0,-1.0,UF,2015-12-16 00:00:00,573,41.28832,1.90775
-1.0,-1.0,9.5,83.0,-1.0,0.7,47.0,-1.0,-1.0,UG,2015-12-16 00:00:00,3,41.29928,2.03787
-1.0,-1.0,11.8,59.0,-1.0,-1.0,-1.0,0.7,276.0,UH,2015-12-16 00:00:00,545,41.34171,1.48769
-1.0,-1.0,8.9,53.0,-1.0,-1.0,-1.0,-1.0,-1.0,UI,2015-12-16 00:00:00,1386,42.26477,1.76218
-1.0,-1.0,8.9,74.0,-1.0,-1.0,-1.0,2.4,292.0,UJ,2015-12-16 00:00:00,709,41.52879,1.3683
-1.0,-1.0,11.7,66.0,-1.0,-1.0,-1.0,-1.0,-1.0,UK,2015-12-16 00:00:00,161,41.27861,1.80479
-1.0,-1.0,2.7,95.0,-1.0,0.1,138.0,-1.0,-1.0,UL,2015-12-16 00:00:00,228,41.52911,0.75303
-1.0,-1.0,7.7,88.0,-1.0,0.4,127.0,-1.0,-1.0,UM,2015-12-16 00:00:00,505,41.35991,0.66789
-1.0,-1.0,4.8,100.0,-1.0,0.1,57.0,-1.0,-1.0,UN,2015-12-16 00:00:00,171,41.87449,2.92694
-1.0,-1.0,2.3,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,UO,2015-12-16 00:00:00,97,41.91461,2.82069
2.3,326.0,9.1,79.0,1018.5,-1.0,-1.0,-1.0,-1.0,UP,2015-12-16 00:00:00,81,41.51773,2.37702
-1.0,-1.0,8.4,79.0,-1.0,0.3,33.0,-1.0,-1.0,UQ,2015-12-16 00:00:00,460,41.61991,2.44532
-1.0,-1.0,10.0,88.0,-1.0,0.5,359.0,-1.0,-1.0,US,2015-12-16 00:00:00,24,40.55786,0.52329
2.7,306.0,9.4,79.0,1028.3,-1.0,-1.0,-1.0,-1.0,UU,2015-12-16 00:00:00,3,40.70776,0.6321
-1.0,-1.0,9.2,83.0,1028.9,1.3,4.0,-1.0,-1.0,UW,2015-12-16 00:00:00,0,40.62725,0.65922
-1.0,-1.0,8.3,79.0,-1.0,0.4,288.0,-1.0,-1.0,UX,2015-12-16 00:00:00,210,40.62652,0.37112
-1.0,-1.0,6.1,84.0,-1.0,-1.0,-1.0,1.1,85.0,UY,2015-12-16 00:00:00,576,41.87912,0.76103
-1.0,-1.0,5.5,100.0,-1.0,0.1,76.0,-1.0,-1.0,U1,2015-12-16 00:00:00,31,42.30648,2.95481
1.7,259.0,5.5,98.0,1028.4,-1.0,-1.0,-1.0,-1.0,U2,2015-12-16 00:00:00,4,42.17716,3.0968
-1.0,-1.0,6.9,81.0,-1.0,0.9,6.0,-1.0,-1.0,U3,2015-12-16 00:00:00,257,41.37491,1.63032
2.6,7.0,7.3,83.0,-1.0,-1.0,-1.0,-1.0,-1.0,U4,2015-12-16 00:00:00,507,41.83094,1.84699
-1.0,-1.0,10.4,79.0,-1.0,0.6,2.0,-1.0,-1.0,U6,2015-12-16 00:00:00,29,41.08017,1.06661
-1.0,-1.0,8.2,84.0,-1.0,0.4,339.0,-1.0,-1.0,U7,2015-12-16 00:00:00,52,40.85936,0.50525
-1.0,-1.0,9.3,83.0,-1.0,0.7,317.0,-1.0,-1.0,U9,2015-12-16 00:00:00,62,40.76947,0.61635
-1.0,-1.0,5.4,97.0,-1.0,0.4,302.0,-1.0,-1.0,VA,2015-12-16 00:00:00,257,41.19645,0.51161
1.5,331.0,6.3,93.0,-1.0,-1.0,-1.0,-1.0,-1.0,VB,2015-12-16 00:00:00,32,41.06289,0.63517
-1.0,-1.0,6.8,90.0,-1.0,2.1,310.0,-1.0,-1.0,VC,2015-12-16 00:00:00,69,41.24415,0.43266
-1.0,-1.0,6.0,85.0,-1.0,1.0,135.0,-1.0,-1.0,VD,2015-12-16 00:00:00,429,41.68939,1.20381
-1.0,-1.0,1.6,99.0,-1.0,0.1,261.0,-1.0,-1.0,VE,2015-12-16 00:00:00,97,41.48692,0.46058
-1.0,-1.0,3.4,98.0,-1.0,0.2,157.0,-1.0,-1.0,VH,2015-12-16 00:00:00,259,41.65814,0.39301
0.5,54.0,3.3,96.0,995.8,-1.0,-1.0,-1.0,-1.0,VK,2015-12-16 00:00:00,286,41.68328,0.4487
-1.0,-1.0,1.8,92.0,-1.0,0.1,307.0,-1.0,-1.0,VM,2015-12-16 00:00:00,222,41.7145,0.62839
-1.0,-1.0,2.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,VN,2015-12-16 00:00:00,117,41.88244,2.74262
-1.0,-1.0,5.4,83.0,-1.0,0.4,89.0,-1.0,-1.0,VO,2015-12-16 00:00:00,785,42.08745,1.42792
-1.0,-1.0,6.0,95.0,-1.0,-1.0,-1.0,1.7,231.0,VP,2015-12-16 00:00:00,659,41.80483,1.53853
1.6,354.0,8.0,89.0,1014.9,-1.0,-1.0,-1.0,-1.0,VQ,2015-12-16 00:00:00,112,41.1713,1.16774
1.3,66.0,5.2,64.0,787.1,-1.0,-1.0,-1.0,-1.0,VS,2015-12-16 00:00:00,2247,42.63835,0.77889
-1.0,-1.0,5.7,90.0,-1.0,0.1,353.0,-1.0,-1.0,VU,2015-12-16 00:00:00,421,41.63286,1.91718
1.2,71.0,12.4,62.0,-1.0,-1.0,-1.0,-1.0,-1.0,VV,2015-12-16 00:00:00,528,41.68129,2.02647
-1.0,-1.0,12.4,42.0,-1.0,-1.0,-1.0,-1.0,-1.0,VX,2015-12-16 00:00:00,1030,41.74761,2.30291
-1.0,-1.0,12.1,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,VY,2015-12-16 00:00:00,240,41.25095,1.29863
-1.0,-1.0,8.3,91.0,-1.0,-1.0,-1.0,-1.0,-1.0,VZ,2015-12-16 00:00:00,83,42.38443,3.00736
-1.0,-1.0,2.5,93.0,-1.0,0.6,350.0,-1.0,-1.0,V1,2015-12-16 00:00:00,238,41.78487,0.82939
-1.0,-1.0,3.7,100.0,-1.0,0.0,333.0,-1.0,-1.0,V3,2015-12-16 00:00:00,509,41.95224,2.23271
-1.0,-1.0,3.8,93.0,-1.0,-1.0,-1.0,-1.0,-1.0,V4,2015-12-16 00:00:00,684,42.11477,2.21483
-1.0,-1.0,7.0,85.0,-1.0,-1.0,-1.0,0.8,107.0,V5,2015-12-16 00:00:00,774,42.03947,2.11993
-1.0,-1.0,0.8,97.0,-1.0,0.0,74.0,-1.0,-1.0,V8,2015-12-16 00:00:00,223,41.67279,0.87741
-1.0,-1.0,1.8,100.0,-1.0,0.2,67.0,-1.0,-1.0,WA,2015-12-16 00:00:00,443,41.87694,1.1541
-1.0,-1.0,5.1,95.0,-1.0,0.4,330.0,-1.0,-1.0,WB,2015-12-16 00:00:00,267,41.76036,0.67022
-1.0,-1.0,3.0,97.0,-1.0,0.6,185.0,-1.0,-1.0,WC,2015-12-16 00:00:00,261,41.63642,0.92446
-1.0,-1.0,7.4,86.0,-1.0,0.3,258.0,-1.0,-1.0,WD,2015-12-16 00:00:00,382,41.08671,0.31884
-1.0,-1.0,5.0,91.0,-1.0,-1.0,-1.0,-1.0,-1.0,WE,2015-12-16 00:00:00,126,41.5444,2.30014
-1.0,-1.0,4.8,98.0,-1.0,0.6,321.0,-1.0,-1.0,WG,2015-12-16 00:00:00,301,41.80104,0.64804
-1.0,-1.0,5.0,99.0,-1.0,0.4,327.0,-1.0,-1.0,WI,2015-12-16 00:00:00,350,41.35741,0.4809
-1.0,-1.0,5.1,96.0,-1.0,0.9,120.0,-1.0,-1.0,WJ,2015-12-16 00:00:00,141,41.1223,0.72182
-1.0,-1.0,2.9,100.0,-1.0,0.6,347.0,-1.0,-1.0,WK,2015-12-16 00:00:00,268,41.81949,0.57768
-1.0,-1.0,6.7,92.0,-1.0,1.0,145.0,-1.0,-1.0,WL,2015-12-16 00:00:00,413,41.57236,1.0882
3.1,67.0,12.5,40.0,-1.0,-1.0,-1.0,-1.0,-1.0,WM,2015-12-16 00:00:00,1167,42.10736,1.8267
-1.0,-1.0,12.6,50.0,-1.0,-1.0,-1.0,4.6,310.0,WN,2015-12-16 00:00:00,916,41.59539,1.83751
-1.0,-1.0,11.7,65.0,-1.0,-1.0,-1.0,-1.0,-1.0,WO,2015-12-16 00:00:00,185,41.27151,1.46717
-1.0,-1.0,9.8,67.0,-1.0,1.8,330.0,-1.0,-1.0,WP,2015-12-16 00:00:00,325,41.48518,1.69337
8.1,351.0,7.6,50.0,853.1,-1.0,-1.0,-1.0,-1.0,WQ,2015-12-16 00:00:00,1572,42.0513,0.72952
-1.0,-1.0,9.8,79.0,-1.0,0.2,182.0,-1.0,-1.0,WR,2015-12-16 00:00:00,300,41.2163,0.79748
0.6,166.0,8.0,64.0,918.3,-1.0,-1.0,-1.0,-1.0,WS,2015-12-16 00:00:00,953,41.84008,2.41877
3.4,338.0,7.4,96.0,1028.7,-1.0,-1.0,-1.0,-1.0,WT,2015-12-16 00:00:00,2,41.64707,2.75658
-1.0,-1.0,11.3,74.0,1024.0,-1.0,-1.0,1.5,306.0,WU,2015-12-16 00:00:00,42,41.45215,2.24757
0.1,215.0,2.0,100.0,938.0,-1.0,-1.0,-1.0,-1.0,WV,2015-12-16 00:00:00,788,42.23414,1.87485
-1.0,-1.0,3.9,93.0,-1.0,-1.0,-1.0,-1.0,-1.0,WW,2015-12-16 00:00:00,278,41.79423,1.9368
-1.0,-1.0,6.1,78.0,-1.0,1.4,273.0,-1.0,-1.0,WX,2015-12-16 00:00:00,668,41.9178,0.88175
-1.0,-1.0,5.5,94.0,-1.0,0.7,7.0,-1.0,-1.0,WY,2015-12-16 00:00:00,164,41.43386,1.79429
2.0,349.0,8.6,86.0,1026.9,-1.0,-1.0,-1.0,-1.0,WZ,2015-12-16 00:00:00,17,41.20187,1.63346
-1.0,-1.0,5.8,93.0,-1.0,-1.0,-1.0,-1.0,-1.0,W1,2015-12-16 00:00:00,2,42.24726,3.09021
-1.0,-1.0,9.1,81.0,-1.0,2.0,5.0,-1.0,-1.0,W4,2015-12-16 00:00:00,240,41.36619,1.72857
-1.0,-1.0,2.4,100.0,-1.0,0.5,76.0,-1.0,-1.0,W5,2015-12-16 00:00:00,490,42.07683,1.31489
-1.0,-1.0,9.1,77.0,-1.0,0.4,329.0,-1.0,-1.0,W6,2015-12-16 00:00:00,158,41.13738,1.0187
-1.0,-1.0,7.6,83.0,-1.0,-1.0,-1.0,-1.0,-1.0,W8,2015-12-16 00:00:00,438,41.44237,1.15998
-1.0,-1.0,1.2,98.0,-1.0,0.5,133.0,-1.0,-1.0,W9,2015-12-16 00:00:00,461,42.14557,2.45451
4.5,297.0,8.1,75.0,938.1,-1.0,-1.0,-1.0,-1.0,XA,2015-12-16 00:00:00,785,41.60257,1.4007
-1.0,-1.0,11.4,58.0,-1.0,-1.0,-1.0,-1.0,-1.0,XB,2015-12-16 00:00:00,584,41.4779,1.53529
1.3,310.0,8.3,96.0,1011.8,-1.0,-1.0,-1.0,-1.0,XC,2015-12-16 00:00:00,147,41.47892,1.97546
