vel10,ang10,T,HR,P,vel2,ang2,vel6,ang6,station,date,altitud,latitud,longitud
0.5,67.0,12.0,95.0,938.7,-1.0,-1.0,-1.0,-1.0,CA,2010-05-29 00:00:00,693,41.95378,1.5851
0.2,31.0,12.3,94.0,945.7,-1.0,-1.0,-1.0,-1.0,CC,2010-05-29 00:00:00,626,42.07398,2.20862
1.1,8.0,10.5,93.0,921.6,-1.0,-1.0,-1.0,-1.0,CD,2010-05-29 00:00:00,849,42.37083,1.43277
2.5,325.0,13.3,86.0,981.3,-1.0,-1.0,-1.0,-1.0,CE,2010-05-29 00:00:00,316,41.53109,1.80813
1.6,6.0,7.5,89.0,861.8,-1.0,-1.0,-1.0,-1.0,CG,2010-05-29 00:00:00,1405,42.37717,2.41456
0.8,334.0,10.4,100.0,920.6,-1.0,-1.0,-1.0,-1.0,CI,2010-05-29 00:00:00,852,42.25839,2.36429
0.9,326.0,12.5,98.0,952.7,-1.0,-1.0,-1.0,-1.0,CJ,2010-05-29 00:00:00,566.5,42.21624,1.33132
0.7,167.0,12.6,92.0,977.5,-1.0,-1.0,-1.0,-1.0,CL,2010-05-29 00:00:00,349,41.67399,1.76796
2.0,38.0,12.1,98.0,939.5,-1.0,-1.0,-1.0,-1.0,CP,2010-05-29 00:00:00,690,42.13924,1.03893
1.0,1.0,12.8,96.0,949.9,-1.0,-1.0,-1.0,-1.0,CQ,2010-05-29 00:00:00,594,41.99546,1.02569
0.5,308.0,10.8,98.0,918.9,-1.0,-1.0,-1.0,-1.0,CR,2010-05-29 00:00:00,873,42.08032,1.9624
0.4,352.0,9.8,96.0,924.7,-1.0,-1.0,-1.0,-1.0,CT,2010-05-29 00:00:00,823,42.39811,0.74362
1.0,178.0,8.2,92.0,905.6,-1.0,-1.0,-1.0,-1.0,CU,2010-05-29 00:00:00,1002,42.69856,0.79397
0.4,263.0,12.6,92.0,958.8,-1.0,-1.0,-1.0,-1.0,CV,2010-05-29 00:00:00,513.3,42.23939,0.96434
0.6,240.0,12.1,91.0,966.5,-1.0,-1.0,-1.0,-1.0,CW,2010-05-29 00:00:00,446,41.39241,1.09894
1.1,234.0,12.2,86.0,925.2,-1.0,-1.0,-1.0,-1.0,CY,2010-05-29 00:00:00,816,41.87813,2.17873
1.7,140.0,14.1,88.0,987.3,-1.0,-1.0,-1.0,-1.0,C6,2010-05-29 00:00:00,264,41.6566,0.95172
2.4,121.0,13.7,85.0,968.7,-1.0,-1.0,-1.0,-1.0,C7,2010-05-29 00:00:00,427,41.66695,1.16234
1.0,193.0,11.6,91.0,954.0,-1.0,-1.0,-1.0,-1.0,C8,2010-05-29 00:00:00,554,41.67555,1.29609
