vel10,ang10,T,HR,P,vel2,ang2,vel6,ang6,station,date,altitud,latitud,longitud
0.5,124.0,12.8,93.0,936.3,-1.0,-1.0,-1.0,-1.0,CA,2011-05-31 00:00:00,693,41.95378,1.5851
0.7,209.0,12.5,94.0,943.2,-1.0,-1.0,-1.0,-1.0,CC,2011-05-31 00:00:00,626,42.07398,2.20862
0.6,334.0,13.0,97.0,919.2,-1.0,-1.0,-1.0,-1.0,CD,2011-05-31 00:00:00,849,42.37083,1.43277
3.5,319.0,15.4,83.0,978.2,-1.0,-1.0,-1.0,-1.0,CE,2011-05-31 00:00:00,316,41.53109,1.80813
1.6,9.0,10.2,86.0,860.1,-1.0,-1.0,-1.0,-1.0,CG,2011-05-31 00:00:00,1405,42.37717,2.41456
0.4,222.0,12.3,98.0,918.3,-1.0,-1.0,-1.0,-1.0,CI,2011-05-31 00:00:00,852,42.25839,2.36429
0.5,317.0,14.2,97.0,950.5,-1.0,-1.0,-1.0,-1.0,CJ,2011-05-31 00:00:00,566.5,42.21624,1.33132
0.7,216.0,14.0,92.0,974.6,-1.0,-1.0,-1.0,-1.0,CL,2011-05-31 00:00:00,349,41.67399,1.76796
1.5,60.0,14.0,96.0,937.7,-1.0,-1.0,-1.0,-1.0,CP,2011-05-31 00:00:00,690,42.13924,1.03893
1.3,3.0,13.5,93.0,947.5,-1.0,-1.0,-1.0,-1.0,CQ,2011-05-31 00:00:00,594,41.99546,1.02569
0.8,281.0,11.3,97.0,916.8,-1.0,-1.0,-1.0,-1.0,CR,2011-05-31 00:00:00,873,42.08032,1.9624
0.4,17.0,11.9,98.0,922.5,-1.0,-1.0,-1.0,-1.0,CT,2011-05-31 00:00:00,823,42.39811,0.74362
1.1,192.0,11.4,94.0,903.2,-1.0,-1.0,-1.0,-1.0,CU,2011-05-31 00:00:00,1002,42.69856,0.79397
0.5,289.0,14.2,96.0,956.7,-1.0,-1.0,-1.0,-1.0,CV,2011-05-31 00:00:00,513.3,42.23939,0.96434
1.5,243.0,13.8,89.0,964.6,-1.0,-1.0,-1.0,-1.0,CW,2011-05-31 00:00:00,446,41.39241,1.09894
1.9,226.0,13.3,85.0,922.5,-1.0,-1.0,-1.0,-1.0,CY,2011-05-31 00:00:00,816,41.87813,2.17873
2.1,173.0,14.3,99.0,985.1,-1.0,-1.0,-1.0,-1.0,C6,2011-05-31 00:00:00,264,41.6566,0.95172
1.5,175.0,13.2,97.0,966.6,-1.0,-1.0,-1.0,-1.0,C7,2011-05-31 00:00:00,427,41.66695,1.16234
0.8,272.0,12.1,95.0,951.5,-1.0,-1.0,-1.0,-1.0,C8,2011-05-31 00:00:00,554,41.67555,1.29609
1.2,8.0,17.3,88.0,987.3,-1.0,-1.0,-1.0,-1.0,C9,2011-05-31 00:00:00,240,40.71825,0.39988
5.6,337.0,15.2,84.0,994.5,-1.0,-1.0,-1.0,-1.0,DB,2011-05-31 00:00:00,179,40.87287,0.71581
1.0,338.0,15.2,97.0,965.9,-1.0,-1.0,-1.0,-1.0,DC,2011-05-31 00:00:00,421.5,42.19144,2.48263
1.9,293.0,17.8,86.0,1009.2,-1.0,-1.0,-1.0,-1.0,DD,2011-05-31 00:00:00,44.5,41.51175,2.38674
0.7,325.0,15.9,97.0,1011.4,-1.0,-1.0,-1.0,-1.0,DF,2011-05-31 00:00:00,28.6,41.97751,3.03543
0.1,301.0,7.2,91.0,803.2,-1.0,-1.0,-1.0,-1.0,DG,2011-05-31 00:00:00,1971.4,42.39848,2.15517
1.4,319.0,14.8,73.0,967.4,-1.0,-1.0,-1.0,-1.0,DI,2011-05-31 00:00:00,415,41.43292,1.62386
2.2,352.0,16.5,94.0,994.1,-1.0,-1.0,-1.0,-1.0,DJ,2011-05-31 00:00:00,176,42.11653,2.78969
1.9,317.0,17.9,82.0,1014.8,-1.0,-1.0,-1.0,-1.0,DK,2011-05-31 00:00:00,2,41.14677,1.41846
0.9,304.0,18.6,85.0,1014.6,-1.0,-1.0,-1.0,-1.0,DL,2011-05-31 00:00:00,0.5,40.70719,0.83449
1.2,334.0,15.3,94.0,996.7,-1.0,-1.0,-1.0,-1.0,DN,2011-05-31 00:00:00,150,41.96095,2.63108
1.5,259.0,15.6,93.0,1012.7,-1.0,-1.0,-1.0,-1.0,DO,2011-05-31 00:00:00,14,41.80857,3.03241
2.0,165.0,10.5,95.0,892.5,-1.0,-1.0,-1.0,-1.0,DP,2011-05-31 00:00:00,1097,42.38605,1.8664
2.7,353.0,14.6,80.0,982.6,-1.0,-1.0,-1.0,-1.0,DQ,2011-05-31 00:00:00,287,41.30728,1.36259
-1.0,-1.0,13.7,96.0,969.4,-1.0,-1.0,-1.0,-1.0,D1,2011-05-31 00:00:00,404,41.28521,0.75383
-1.0,-1.0,14.2,99.0,975.2,-1.0,-1.0,-1.0,-1.0,D2,2011-05-31 00:00:00,343,41.59252,1.915
2.5,280.0,16.3,78.0,985.4,-1.0,-1.0,-1.0,-1.0,D3,2011-05-31 00:00:00,252,41.38197,1.93564
0.8,13.0,18.1,90.0,1011.7,-1.0,-1.0,-1.0,-1.0,D4,2011-05-31 00:00:00,24,42.27065,3.18165
3.8,285.0,16.6,71.0,967.4,-1.0,-1.0,-1.0,-1.0,D5,2011-05-31 00:00:00,411.2,41.41843,2.12388
4.5,353.0,17.3,81.0,991.7,-1.0,-1.0,-1.0,-1.0,D6,2011-05-31 00:00:00,196,42.43515,3.16622
0.5,19.0,15.4,97.0,1010.4,-1.0,-1.0,-1.0,-1.0,D7,2011-05-31 00:00:00,53,41.18499,0.59376
1.5,204.0,13.0,95.0,957.1,-1.0,-1.0,-1.0,-1.0,D8,2011-05-31 00:00:00,515,40.95134,0.30565
1.5,275.0,17.2,88.0,1008.3,-1.0,-1.0,-1.0,-1.0,D9,2011-05-31 00:00:00,59,41.21553,1.52121
1.1,344.0,12.5,91.0,976.7,-1.0,-1.0,-1.0,-1.0,H1,2011-05-31 00:00:00,333,41.58642,1.65306
0.8,125.0,15.1,89.0,990.6,-1.0,-1.0,-1.0,-1.0,R1,2011-05-31 00:00:00,210,41.70637,1.87276
-1.0,-1.0,16.7,78.0,-1.0,1.3,300.0,-1.0,-1.0,UA,2011-05-31 00:00:00,93,40.9091,0.76943
-1.0,-1.0,16.1,91.0,-1.0,0.4,284.0,-1.0,-1.0,UB,2011-05-31 00:00:00,15,42.05398,3.06195
-1.0,-1.0,16.3,91.0,-1.0,0.7,327.0,-1.0,-1.0,UC,2011-05-31 00:00:00,60,41.97726,2.99705
-1.0,-1.0,15.7,91.0,-1.0,-1.0,-1.0,-1.0,-1.0,UD,2011-05-31 00:00:00,12,42.02895,3.06227
-1.0,-1.0,17.2,94.0,-1.0,-1.0,-1.0,-1.0,-1.0,UE,2011-05-31 00:00:00,4,42.02306,3.15719
-1.0,-1.0,14.4,91.0,-1.0,2.6,311.0,-1.0,-1.0,UF,2011-05-31 00:00:00,573,41.28832,1.90775
-1.0,-1.0,17.2,88.0,-1.0,0.4,310.0,-1.0,-1.0,UG,2011-05-31 00:00:00,3,41.29928,2.03787
-1.0,-1.0,14.8,82.0,-1.0,0.6,284.0,1.5,283.0,UH,2011-05-31 00:00:00,545,41.34171,1.48769
-1.0,-1.0,8.9,100.0,-1.0,0.3,259.0,-1.0,-1.0,UI,2011-05-31 00:00:00,1386,42.26477,1.76218
-1.0,-1.0,12.3,88.0,-1.0,0.9,280.0,2.3,284.0,UJ,2011-05-31 00:00:00,709,41.52879,1.3683
-1.0,-1.0,16.6,84.0,-1.0,0.7,27.0,-1.0,-1.0,UK,2011-05-31 00:00:00,161,41.27861,1.80479
-1.0,-1.0,15.6,96.0,-1.0,0.5,214.0,-1.0,-1.0,UL,2011-05-31 00:00:00,228,41.52911,0.75303
-1.0,-1.0,13.8,95.0,-1.0,0.6,30.0,-1.0,-1.0,UM,2011-05-31 00:00:00,505,41.35991,0.66789
-1.0,-1.0,14.7,95.0,-1.0,0.1,81.0,-1.0,-1.0,UN,2011-05-31 00:00:00,171,41.87449,2.92694
-1.0,-1.0,16.2,92.0,-1.0,-1.0,-1.0,-1.0,-1.0,UO,2011-05-31 00:00:00,97,41.91461,2.82069
1.7,328.0,17.4,84.0,1004.6,-1.0,-1.0,-1.0,-1.0,UP,2011-05-31 00:00:00,81,41.51773,2.37702
-1.0,-1.0,14.3,91.0,-1.0,0.2,66.0,-1.0,-1.0,UQ,2011-05-31 00:00:00,460,41.61991,2.44532
