vel10,ang10,T,HR,P,vel2,ang2,vel6,ang6,station,date,altitud,latitud,longitud
1.2,33.0,15.3,80.0,944.0,-1.0,-1.0,-1.0,-1.0,CA,2009-06-12 00:00:00,693,41.95378,1.5851
0.5,193.0,14.3,88.0,951.0,-1.0,-1.0,-1.0,-1.0,CC,2009-06-12 00:00:00,626,42.07398,2.20862
0.8,249.0,17.5,72.0,926.0,-1.0,-1.0,-1.0,-1.0,CD,2009-06-12 00:00:00,849,42.37083,1.43277
2.6,299.0,17.9,75.0,986.0,-1.0,-1.0,-1.0,-1.0,CE,2009-06-12 00:00:00,316,41.53109,1.80813
0.3,332.0,12.5,94.0,867.0,-1.0,-1.0,-1.0,-1.0,CG,2009-06-12 00:00:00,1405,42.37717,2.41456
0.6,220.0,14.9,94.0,925.0,-1.0,-1.0,-1.0,-1.0,CI,2009-06-12 00:00:00,852,42.25839,2.36429
1.1,318.0,16.5,81.0,958.0,-1.0,-1.0,-1.0,-1.0,CJ,2009-06-12 00:00:00,566.5,42.21624,1.33132
0.7,166.0,14.1,86.0,983.0,-1.0,-1.0,-1.0,-1.0,CL,2009-06-12 00:00:00,349,41.67399,1.76796
4.3,132.0,17.4,73.0,943.0,-1.0,-1.0,-1.0,-1.0,CP,2009-06-12 00:00:00,690,42.13924,1.03893
1.6,6.0,15.5,86.0,955.0,-1.0,-1.0,-1.0,-1.0,CQ,2009-06-12 00:00:00,594,41.99546,1.02569
1.1,314.0,13.7,86.0,924.0,-1.0,-1.0,-1.0,-1.0,CR,2009-06-12 00:00:00,873,42.08032,1.9624
0.6,28.0,11.8,88.0,929.0,-1.0,-1.0,-1.0,-1.0,CT,2009-06-12 00:00:00,823,42.39811,0.74362
1.7,177.0,12.8,91.0,910.0,-1.0,-1.0,-1.0,-1.0,CU,2009-06-12 00:00:00,1002,42.69856,0.79397
0.4,269.0,16.4,82.0,962.0,-1.0,-1.0,-1.0,-1.0,CV,2009-06-12 00:00:00,513.3,42.23939,0.96434
0.9,236.0,16.4,82.0,970.0,-1.0,-1.0,-1.0,-1.0,CW,2009-06-12 00:00:00,446,41.39241,1.09894
1.3,195.0,15.8,71.0,930.0,-1.0,-1.0,-1.0,-1.0,CY,2009-06-12 00:00:00,816,41.87813,2.17873
2.3,48.0,16.5,79.0,991.0,-1.0,-1.0,-1.0,-1.0,C6,2009-06-12 00:00:00,264,41.6566,0.95172
3.8,137.0,18.3,67.0,973.0,-1.0,-1.0,-1.0,-1.0,C7,2009-06-12 00:00:00,427,41.66695,1.16234
3.3,142.0,16.3,74.0,958.0,-1.0,-1.0,-1.0,-1.0,C8,2009-06-12 00:00:00,554,41.67555,1.29609
1.2,98.0,19.7,84.0,994.0,-1.0,-1.0,-1.0,-1.0,C9,2009-06-12 00:00:00,240,40.71825,0.39988
0.4,216.0,18.4,90.0,1001.0,-1.0,-1.0,-1.0,-1.0,DB,2009-06-12 00:00:00,179,40.87287,0.71581
0.5,206.0,17.8,81.0,973.0,-1.0,-1.0,-1.0,-1.0,DC,2009-06-12 00:00:00,421.5,42.19144,2.48263
1.5,289.0,20.0,69.0,1017.0,-1.0,-1.0,-1.0,-1.0,DD,2009-06-12 00:00:00,44.5,41.51175,2.38674
1.6,175.0,17.0,83.0,1019.0,-1.0,-1.0,-1.0,-1.0,DF,2009-06-12 00:00:00,28.6,41.97751,3.03543
1.6,37.0,10.8,78.0,811.0,-1.0,-1.0,-1.0,-1.0,DG,2009-06-12 00:00:00,1971.4,42.39848,2.15517
2.7,291.0,16.6,77.0,975.0,-1.0,-1.0,-1.0,-1.0,DI,2009-06-12 00:00:00,415,41.43292,1.62386
0.2,78.0,18.7,77.0,1001.0,-1.0,-1.0,-1.0,-1.0,DJ,2009-06-12 00:00:00,176,42.11653,2.78969
1.6,307.0,19.3,73.0,1022.0,-1.0,-1.0,-1.0,-1.0,DK,2009-06-12 00:00:00,2,41.14677,1.41846
1.2,43.0,20.4,89.0,1022.0,-1.0,-1.0,-1.0,-1.0,DL,2009-06-12 00:00:00,0.5,40.70719,0.83449
0.4,290.0,18.5,78.0,1012.0,-1.0,-1.0,-1.0,-1.0,DM,2009-06-12 00:00:00,90,41.96012,2.80696
0.8,290.0,15.9,99.0,1005.0,-1.0,-1.0,-1.0,-1.0,DN,2009-06-12 00:00:00,150,41.96095,2.63108
1.7,254.0,17.7,82.0,1020.0,-1.0,-1.0,-1.0,-1.0,DO,2009-06-12 00:00:00,14,41.80857,3.03241
0.3,201.0,10.7,100.0,899.0,-1.0,-1.0,-1.0,-1.0,DP,2009-06-12 00:00:00,1097,42.38605,1.8664
1.4,356.0,17.1,77.0,990.0,-1.0,-1.0,-1.0,-1.0,DQ,2009-06-12 00:00:00,287,41.30728,1.36259
-1.0,-1.0,18.0,70.0,975.0,-1.0,-1.0,-1.0,-1.0,D1,2009-06-12 00:00:00,404,41.28521,0.75383
-1.0,-1.0,15.4,86.0,983.0,-1.0,-1.0,-1.0,-1.0,D2,2009-06-12 00:00:00,343,41.59252,1.915
1.4,297.0,17.6,79.0,993.0,-1.0,-1.0,-1.0,-1.0,D3,2009-06-12 00:00:00,252,41.38197,1.93564
2.7,27.0,22.0,59.0,1019.0,-1.0,-1.0,-1.0,-1.0,D4,2009-06-12 00:00:00,24,42.27065,3.18165
2.7,254.0,17.7,77.0,975.0,-1.0,-1.0,-1.0,-1.0,D5,2009-06-12 00:00:00,411.2,41.41843,2.12388
7.5,349.0,19.7,63.0,999.0,-1.0,-1.0,-1.0,-1.0,D6,2009-06-12 00:00:00,196,42.43515,3.16622
2.0,135.0,20.6,74.0,1016.0,-1.0,-1.0,-1.0,-1.0,D7,2009-06-12 00:00:00,53,41.18499,0.59376
0.6,99.0,17.4,86.0,962.0,-1.0,-1.0,-1.0,-1.0,D8,2009-06-12 00:00:00,515,40.95134,0.30565
0.8,10.0,17.8,78.0,1016.0,-1.0,-1.0,-1.0,-1.0,D9,2009-06-12 00:00:00,59,41.21553,1.52121
0.1,341.0,14.8,86.0,984.0,-1.0,-1.0,-1.0,-1.0,H1,2009-06-12 00:00:00,333,41.58642,1.65306
0.4,344.0,16.4,78.0,998.0,-1.0,-1.0,-1.0,-1.0,R1,2009-06-12 00:00:00,210,41.70637,1.87276
-1.0,-1.0,17.2,89.0,-1.0,-1.0,-1.0,-1.0,-1.0,UA,2009-06-12 00:00:00,93,40.9091,0.76943
-1.0,-1.0,16.9,87.0,-1.0,-1.0,-1.0,-1.0,-1.0,UB,2009-06-12 00:00:00,15,42.05398,3.06195
-1.0,-1.0,16.1,88.0,-1.0,-1.0,-1.0,-1.0,-1.0,UC,2009-06-12 00:00:00,60,41.97726,2.99705
-1.0,-1.0,15.6,89.0,-1.0,-1.0,-1.0,-1.0,-1.0,UD,2009-06-12 00:00:00,12,42.02895,3.06227
-1.0,-1.0,18.7,76.0,-1.0,-1.0,-1.0,-1.0,-1.0,UE,2009-06-12 00:00:00,4,42.02306,3.15719
-1.0,-1.0,16.2,83.0,-1.0,-1.0,-1.0,-1.0,-1.0,UF,2009-06-12 00:00:00,573,41.28832,1.90775
-1.0,-1.0,19.0,74.0,-1.0,-1.0,-1.0,-1.0,-1.0,UG,2009-06-12 00:00:00,3,41.29928,2.03787
-1.0,-1.0,16.0,83.0,-1.0,-1.0,-1.0,-1.0,-1.0,UH,2009-06-12 00:00:00,545,41.34171,1.48769
-1.0,-1.0,11.1,94.0,-1.0,-1.0,-1.0,-1.0,-1.0,UI,2009-06-12 00:00:00,1386,42.26477,1.76218
-1.0,-1.0,13.7,89.0,-1.0,-1.0,-1.0,-1.0,-1.0,UJ,2009-06-12 00:00:00,709,41.52879,1.3683
-1.0,-1.0,18.5,78.0,-1.0,-1.0,-1.0,-1.0,-1.0,UK,2009-06-12 00:00:00,161,41.27861,1.80479
-1.0,-1.0,16.2,78.0,-1.0,-1.0,-1.0,-1.0,-1.0,UL,2009-06-12 00:00:00,228,41.52911,0.75303
-1.0,-1.0,16.8,77.0,-1.0,-1.0,-1.0,-1.0,-1.0,UM,2009-06-12 00:00:00,505,41.35991,0.66789
-1.0,-1.0,15.8,88.0,-1.0,-1.0,-1.0,-1.0,-1.0,UN,2009-06-12 00:00:00,171,41.87449,2.92694
-1.0,-1.0,14.8,95.0,-1.0,-1.0,-1.0,-1.0,-1.0,UO,2009-06-12 00:00:00,97,41.91461,2.82069
-1.0,-1.0,19.0,77.0,1013.0,-1.0,-1.0,-1.0,-1.0,UP,2009-06-12 00:00:00,81,41.51773,2.37702
-1.0,-1.0,15.9,85.0,-1.0,-1.0,-1.0,-1.0,-1.0,UQ,2009-06-12 00:00:00,460,41.61991,2.44532
-1.0,-1.0,19.4,83.0,-1.0,-1.0,-1.0,-1.0,-1.0,US,2009-06-12 00:00:00,24,40.55786,0.52329
-1.0,-1.0,20.1,90.0,1022.0,-1.0,-1.0,-1.0,-1.0,UU,2009-06-12 00:00:00,3,40.70776,0.6321
-1.0,-1.0,20.0,83.0,-1.0,-1.0,-1.0,-1.0,-1.0,UV,2009-06-12 00:00:00,205,40.71727,0.41633
-1.0,-1.0,20.9,82.0,1023.0,-1.0,-1.0,-1.0,-1.0,UW,2009-06-12 00:00:00,0,40.62725,0.65922
-1.0,-1.0,20.6,82.0,-1.0,-1.0,-1.0,-1.0,-1.0,UX,2009-06-12 00:00:00,210,40.62652,0.37112
-1.0,-1.0,15.3,84.0,-1.0,-1.0,-1.0,-1.0,-1.0,UY,2009-06-12 00:00:00,576,41.87912,0.76103
-1.0,-1.0,21.3,61.0,-1.0,-1.0,-1.0,-1.0,-1.0,U1,2009-06-12 00:00:00,31,42.30648,2.95481
-1.0,-1.0,20.5,68.0,1022.0,-1.0,-1.0,-1.0,-1.0,U2,2009-06-12 00:00:00,4,42.17716,3.0968
-1.0,-1.0,16.5,82.0,-1.0,-1.0,-1.0,-1.0,-1.0,U3,2009-06-12 00:00:00,257,41.37491,1.63032
1.1,17.0,15.6,83.0,-1.0,0.1,29.0,-1.0,-1.0,U4,2009-06-12 00:00:00,507,41.83094,1.84699
-1.0,-1.0,13.7,81.0,-1.0,-1.0,-1.0,-1.0,-1.0,U5,2009-06-12 00:00:00,969,41.31349,0.99611
-1.0,-1.0,18.3,74.0,-1.0,-1.0,-1.0,-1.0,-1.0,U6,2009-06-12 00:00:00,29,41.08017,1.06661
-1.0,-1.0,20.0,78.0,-1.0,-1.0,-1.0,-1.0,-1.0,U7,2009-06-12 00:00:00,52,40.85936,0.50525
-1.0,-1.0,18.7,87.0,-1.0,-1.0,-1.0,-1.0,-1.0,U9,2009-06-12 00:00:00,62,40.76947,0.61635
-1.0,-1.0,19.2,73.0,-1.0,-1.0,-1.0,-1.0,-1.0,VA,2009-06-12 00:00:00,257,41.19645,0.51161
-1.0,-1.0,20.1,82.0,-1.0,-1.0,-1.0,-1.0,-1.0,VB,2009-06-12 00:00:00,32,41.06289,0.63517
-1.0,-1.0,21.1,72.0,-1.0,-1.0,-1.0,-1.0,-1.0,VC,2009-06-12 00:00:00,69,41.24415,0.43266
-1.0,-1.0,16.9,73.0,-1.0,-1.0,-1.0,-1.0,-1.0,VD,2009-06-12 00:00:00,429,41.68939,1.20381
-1.0,-1.0,18.6,77.0,-1.0,-1.0,-1.0,-1.0,-1.0,VE,2009-06-12 00:00:00,97,41.48692,0.46058
-1.0,-1.0,16.8,84.0,-1.0,-1.0,-1.0,-1.0,-1.0,VF,2009-06-12 00:00:00,122,41.56482,0.54999
-1.0,-1.0,17.6,76.0,-1.0,-1.0,-1.0,-1.0,-1.0,VH,2009-06-12 00:00:00,259,41.65814,0.39301
-1.0,-1.0,18.7,67.0,-1.0,-1.0,-1.0,-1.0,-1.0,VJ,2009-06-12 00:00:00,161,41.59957,0.6478
3.0,97.0,18.5,68.0,989.0,-1.0,-1.0,-1.0,-1.0,VK,2009-06-12 00:00:00,286,41.68328,0.4487
-1.0,-1.0,19.6,74.0,-1.0,-1.0,-1.0,-1.0,-1.0,VL,2009-06-12 00:00:00,100,41.46014,0.40562
-1.0,-1.0,18.2,70.0,-1.0,-1.0,-1.0,-1.0,-1.0,VM,2009-06-12 00:00:00,222,41.7145,0.62839
-1.0,-1.0,15.2,92.0,-1.0,-1.0,-1.0,-1.0,-1.0,VN,2009-06-12 00:00:00,117,41.88244,2.74262
