vel10,ang10,T,HR,P,vel2,ang2,vel6,ang6,station,date,altitud,latitud,longitud
0.5,218.0,15.6,58.0,947.5,-1.0,-1.0,-1.0,-1.0,CC,2016-08-25 00:00:00,626,42.07398,2.20862
0.1,301.0,17.3,48.0,924.2,-1.0,-1.0,-1.0,-1.0,CD,2016-08-25 00:00:00,849,42.37083,1.43277
2.0,345.0,20.2,50.0,981.8,-1.0,-1.0,-1.0,-1.0,CE,2016-08-25 00:00:00,316,41.53109,1.80813
1.5,33.0,16.3,50.0,866.0,-1.0,-1.0,-1.0,-1.0,CG,2016-08-25 00:00:00,1405,42.37717,2.41456
0.1,186.0,10.9,90.0,923.6,-1.0,-1.0,-1.0,-1.0,CI,2016-08-25 00:00:00,852,42.25839,2.36429
1.6,305.0,16.7,62.0,954.6,-1.0,-1.0,-1.0,-1.0,CJ,2016-08-25 00:00:00,566.5,42.21624,1.33132
0.3,178.0,15.1,69.0,978.7,-1.0,-1.0,-1.0,-1.0,CL,2016-08-25 00:00:00,349,41.67399,1.76796
2.8,63.0,20.9,38.0,941.1,-1.0,-1.0,-1.0,-1.0,CP,2016-08-25 00:00:00,690,42.13924,1.03893
0.7,28.0,20.2,38.0,951.4,-1.0,-1.0,-1.0,-1.0,CQ,2016-08-25 00:00:00,594,41.99546,1.02569
0.5,352.0,18.4,47.0,921.5,-1.0,-1.0,-1.0,-1.0,CR,2016-08-25 00:00:00,873,42.08032,1.9624
0.4,4.0,12.6,78.0,927.6,-1.0,-1.0,-1.0,-1.0,CT,2016-08-25 00:00:00,823,42.39811,0.74362
2.5,198.0,16.6,55.0,906.6,-1.0,-1.0,-1.0,-1.0,CU,2016-08-25 00:00:00,1002,42.69856,0.79397
1.4,17.0,20.0,47.0,960.4,-1.0,-1.0,-1.0,-1.0,CV,2016-08-25 00:00:00,513.3,42.23939,0.96434
1.7,65.0,17.7,49.0,966.9,-1.0,-1.0,-1.0,-1.0,CW,2016-08-25 00:00:00,446,41.39241,1.09894
0.0,73.0,19.3,44.0,927.2,-1.0,-1.0,-1.0,-1.0,CY,2016-08-25 00:00:00,816,41.87813,2.17873
2.1,94.0,16.3,59.0,987.3,-1.0,-1.0,-1.0,-1.0,C6,2016-08-25 00:00:00,264,41.6566,0.95172
3.6,63.0,20.7,39.0,969.3,-1.0,-1.0,-1.0,-1.0,C7,2016-08-25 00:00:00,427,41.66695,1.16234
2.2,74.0,20.6,36.0,954.5,-1.0,-1.0,-1.0,-1.0,C8,2016-08-25 00:00:00,554,41.67555,1.29609
2.2,256.0,21.4,41.0,990.2,-1.0,-1.0,-1.0,-1.0,C9,2016-08-25 00:00:00,240,40.71825,0.39988
1.2,247.0,19.0,92.0,997.2,-1.0,-1.0,-1.0,-1.0,DB,2016-08-25 00:00:00,179,40.87287,0.71581
0.3,220.0,16.2,69.0,1014.7,-1.0,-1.0,-1.0,-1.0,DF,2016-08-25 00:00:00,28.6,41.97751,3.03543
1.8,30.0,12.2,47.0,811.1,-1.0,-1.0,-1.0,-1.0,DG,2016-08-25 00:00:00,1971.4,42.39848,2.15517
1.3,2.0,21.2,51.0,971.0,-1.0,-1.0,-1.0,-1.0,DI,2016-08-25 00:00:00,415,41.43292,1.62386
1.2,316.0,19.9,57.0,997.4,-1.0,-1.0,-1.0,-1.0,DJ,2016-08-25 00:00:00,176,42.11653,2.78969
2.2,299.0,20.6,68.0,1017.5,-1.0,-1.0,-1.0,-1.0,DK,2016-08-25 00:00:00,2,41.14677,1.41846
1.1,312.0,21.9,92.0,1017.7,-1.0,-1.0,-1.0,-1.0,DL,2016-08-25 00:00:00,0.5,40.70719,0.83449
