vel10,ang10,T,HR,P,vel2,ang2,vel6,ang6,station,date,altitud,latitud,longitud
1.0,189.0,1.0,71.0,941.9,-1.0,-1.0,-1.0,-1.0,CA,2012-02-20 00:00:00,693,41.95378,1.5851
0.8,201.0,0.8,62.0,948.6,-1.0,-1.0,-1.0,-1.0,CC,2012-02-20 00:00:00,626,42.07398,2.20862
2.1,351.0,2.1,36.0,925.7,-1.0,-1.0,-1.0,-1.0,CD,2012-02-20 00:00:00,849,42.37083,1.43277
1.5,289.0,5.2,73.0,985.6,-1.0,-1.0,-1.0,-1.0,CE,2012-02-20 00:00:00,316,41.53109,1.80813
3.4,7.0,-2.4,53.0,862.4,-1.0,-1.0,-1.0,-1.0,CG,2012-02-20 00:00:00,1405,42.37717,2.41456
0.9,78.0,-4.0,82.0,923.0,-1.0,-1.0,-1.0,-1.0,CI,2012-02-20 00:00:00,852,42.25839,2.36429
7.2,17.0,5.4,34.0,957.9,-1.0,-1.0,-1.0,-1.0,CJ,2012-02-20 00:00:00,566.5,42.21624,1.33132
1.3,178.0,2.8,97.0,982.2,-1.0,-1.0,-1.0,-1.0,CL,2012-02-20 00:00:00,349,41.67399,1.76796
2.5,134.0,2.0,46.0,942.9,-1.0,-1.0,-1.0,-1.0,CP,2012-02-20 00:00:00,690,42.13924,1.03893
1.2,1.0,0.2,83.0,953.8,-1.0,-1.0,-1.0,-1.0,CQ,2012-02-20 00:00:00,594,41.99546,1.02569
4.6,348.0,2.9,40.0,921.1,-1.0,-1.0,-1.0,-1.0,CR,2012-02-20 00:00:00,873,42.08032,1.9624
3.8,335.0,3.0,34.0,928.1,-1.0,-1.0,-1.0,-1.0,CT,2012-02-20 00:00:00,823,42.39811,0.74362
0.6,175.0,0.0,75.0,910.5,-1.0,-1.0,-1.0,-1.0,CU,2012-02-20 00:00:00,1002,42.69856,0.79397
3.5,27.0,6.1,30.0,963.7,-1.0,-1.0,-1.0,-1.0,CV,2012-02-20 00:00:00,513.3,42.23939,0.96434
2.8,281.0,3.8,53.0,970.9,-1.0,-1.0,-1.0,-1.0,CW,2012-02-20 00:00:00,446,41.39241,1.09894
0.8,236.0,2.9,94.0,927.2,-1.0,-1.0,-1.0,-1.0,CY,2012-02-20 00:00:00,816,41.87813,2.17873
2.5,202.0,2.4,60.0,993.4,-1.0,-1.0,-1.0,-1.0,C6,2012-02-20 00:00:00,264,41.6566,0.95172
2.2,257.0,2.3,58.0,973.8,-1.0,-1.0,-1.0,-1.0,C7,2012-02-20 00:00:00,427,41.66695,1.16234
1.9,297.0,1.5,60.0,958.1,-1.0,-1.0,-1.0,-1.0,C8,2012-02-20 00:00:00,554,41.67555,1.29609
6.9,305.0,6.9,44.0,994.7,-1.0,-1.0,-1.0,-1.0,C9,2012-02-20 00:00:00,240,40.71825,0.39988
8.6,359.0,6.9,41.0,1002.0,-1.0,-1.0,-1.0,-1.0,DB,2012-02-20 00:00:00,179,40.87287,0.71581
0.6,247.0,2.1,96.0,973.0,-1.0,-1.0,-1.0,-1.0,DC,2012-02-20 00:00:00,421.5,42.19144,2.48263
0.9,13.0,9.0,86.0,1018.3,-1.0,-1.0,-1.0,-1.0,DD,2012-02-20 00:00:00,44.5,41.51175,2.38674
5.8,6.0,7.2,58.0,1021.0,-1.0,-1.0,-1.0,-1.0,DF,2012-02-20 00:00:00,28.6,41.97751,3.03543
4.8,8.0,-6.8,56.0,803.4,-1.0,-1.0,-1.0,-1.0,DG,2012-02-20 00:00:00,1971.4,42.39848,2.15517
1.4,33.0,5.7,54.0,974.1,-1.0,-1.0,-1.0,-1.0,DI,2012-02-20 00:00:00,415,41.43292,1.62386
3.4,359.0,5.8,60.0,1002.6,-1.0,-1.0,-1.0,-1.0,DJ,2012-02-20 00:00:00,176,42.11653,2.78969
3.1,318.0,8.4,45.0,1023.6,-1.0,-1.0,-1.0,-1.0,DK,2012-02-20 00:00:00,2,41.14677,1.41846
1.0,339.0,6.7,57.0,1024.1,-1.0,-1.0,-1.0,-1.0,DL,2012-02-20 00:00:00,0.5,40.70719,0.83449
0.5,254.0,3.8,92.0,1005.5,-1.0,-1.0,-1.0,-1.0,DN,2012-02-20 00:00:00,150,41.96095,2.63108
6.2,352.0,7.2,53.0,1021.8,-1.0,-1.0,-1.0,-1.0,DO,2012-02-20 00:00:00,14,41.80857,3.03241
5.9,69.0,-0.9,51.0,898.4,-1.0,-1.0,-1.0,-1.0,DP,2012-02-20 00:00:00,1097,42.38605,1.8664
4.4,1.0,5.3,46.0,989.8,-1.0,-1.0,-1.0,-1.0,DQ,2012-02-20 00:00:00,287,41.30728,1.36259
-1.0,-1.0,3.0,59.0,977.1,-1.0,-1.0,-1.0,-1.0,D1,2012-02-20 00:00:00,404,41.28521,0.75383
-1.0,-1.0,3.9,96.0,982.6,-1.0,-1.0,-1.0,-1.0,D2,2012-02-20 00:00:00,343,41.59252,1.915
1.1,280.0,6.1,95.0,992.9,-1.0,-1.0,-1.0,-1.0,D3,2012-02-20 00:00:00,252,41.38197,1.93564
10.5,330.0,8.2,47.0,1021.7,-1.0,-1.0,-1.0,-1.0,D4,2012-02-20 00:00:00,24,42.27065,3.18165
3.5,28.0,6.2,89.0,974.3,-1.0,-1.0,-1.0,-1.0,D5,2012-02-20 00:00:00,411.2,41.41843,2.12388
19.8,357.0,6.3,50.0,1000.0,-1.0,-1.0,-1.0,-1.0,D6,2012-02-20 00:00:00,196,42.43515,3.16622
2.7,278.0,7.1,44.0,1019.9,-1.0,-1.0,-1.0,-1.0,D7,2012-02-20 00:00:00,53,41.18499,0.59376
3.5,226.0,2.4,53.0,964.6,-1.0,-1.0,-1.0,-1.0,D8,2012-02-20 00:00:00,515,40.95134,0.30565
