vel10,ang10,T,HR,P,vel2,ang2,vel6,ang6,station,date,altitud,latitud,longitud
1.0,181.0,3.5,71.0,944.8,-1.0,-1.0,-1.0,-1.0,CA,2012-03-09 00:00:00,693,41.95378,1.5851
0.8,226.0,0.4,88.0,952.2,-1.0,-1.0,-1.0,-1.0,CC,2012-03-09 00:00:00,626,42.07398,2.20862
9.9,353.0,5.6,27.0,927.7,-1.0,-1.0,-1.0,-1.0,CD,2012-03-09 00:00:00,849,42.37083,1.43277
3.4,316.0,6.2,82.0,988.9,-1.0,-1.0,-1.0,-1.0,CE,2012-03-09 00:00:00,316,41.53109,1.80813
6.6,332.0,0.1,40.0,865.4,-1.0,-1.0,-1.0,-1.0,CG,2012-03-09 00:00:00,1405,42.37717,2.41456
1.5,207.0,0.3,66.0,926.1,-1.0,-1.0,-1.0,-1.0,CI,2012-03-09 00:00:00,852,42.25839,2.36429
3.8,40.0,7.5,30.0,960.3,-1.0,-1.0,-1.0,-1.0,CJ,2012-03-09 00:00:00,566.5,42.21624,1.33132
0.6,198.0,1.4,96.0,985.4,-1.0,-1.0,-1.0,-1.0,CL,2012-03-09 00:00:00,349,41.67399,1.76796
4.6,23.0,7.9,23.0,946.0,-1.0,-1.0,-1.0,-1.0,CP,2012-03-09 00:00:00,690,42.13924,1.03893
3.6,9.0,9.3,21.0,956.2,-1.0,-1.0,-1.0,-1.0,CQ,2012-03-09 00:00:00,594,41.99546,1.02569
2.6,12.0,4.8,38.0,924.5,-1.0,-1.0,-1.0,-1.0,CR,2012-03-09 00:00:00,873,42.08032,1.9624
1.3,344.0,4.2,31.0,930.4,-1.0,-1.0,-1.0,-1.0,CT,2012-03-09 00:00:00,823,42.39811,0.74362
0.6,167.0,1.3,69.0,916.4,-1.0,-1.0,-1.0,-1.0,CU,2012-03-09 00:00:00,1002,42.69856,0.79397
1.7,316.0,7.8,28.0,966.5,-1.0,-1.0,-1.0,-1.0,CV,2012-03-09 00:00:00,513.3,42.23939,0.96434
2.2,264.0,3.9,51.0,974.1,-1.0,-1.0,-1.0,-1.0,CW,2012-03-09 00:00:00,446,41.39241,1.09894
0.5,164.0,3.0,80.0,930.6,-1.0,-1.0,-1.0,-1.0,CY,2012-03-09 00:00:00,816,41.87813,2.17873
3.0,224.0,4.6,54.0,996.1,-1.0,-1.0,-1.0,-1.0,C6,2012-03-09 00:00:00,264,41.6566,0.95172
2.0,266.0,3.8,56.0,976.5,-1.0,-1.0,-1.0,-1.0,C7,2012-03-09 00:00:00,427,41.66695,1.16234
0.7,261.0,1.8,84.0,960.8,-1.0,-1.0,-1.0,-1.0,C8,2012-03-09 00:00:00,554,41.67555,1.29609
1.6,235.0,8.3,43.0,998.8,-1.0,-1.0,-1.0,-1.0,C9,2012-03-09 00:00:00,240,40.71825,0.39988
6.1,8.0,8.0,43.0,1005.7,-1.0,-1.0,-1.0,-1.0,DB,2012-03-09 00:00:00,179,40.87287,0.71581
0.8,217.0,2.4,42.0,975.9,-1.0,-1.0,-1.0,-1.0,DC,2012-03-09 00:00:00,421.5,42.19144,2.48263
2.4,294.0,8.4,67.0,1021.7,-1.0,-1.0,-1.0,-1.0,DD,2012-03-09 00:00:00,44.5,41.51175,2.38674
9.3,4.0,9.4,44.0,1025.1,-1.0,-1.0,-1.0,-1.0,DF,2012-03-09 00:00:00,28.6,41.97751,3.03543
6.7,354.0,-3.7,36.0,807.7,-1.0,-1.0,-1.0,-1.0,DG,2012-03-09 00:00:00,1971.4,42.39848,2.15517
2.3,307.0,6.0,79.0,977.7,-1.0,-1.0,-1.0,-1.0,DI,2012-03-09 00:00:00,415,41.43292,1.62386
5.3,73.0,8.8,34.0,1005.5,-1.0,-1.0,-1.0,-1.0,DJ,2012-03-09 00:00:00,176,42.11653,2.78969
2.5,325.0,8.0,79.0,1026.8,-1.0,-1.0,-1.0,-1.0,DK,2012-03-09 00:00:00,2,41.14677,1.41846
1.2,287.0,8.8,50.0,1027.7,-1.0,-1.0,-1.0,-1.0,DL,2012-03-09 00:00:00,0.5,40.70719,0.83449
1.0,295.0,1.0,65.0,1009.0,-1.0,-1.0,-1.0,-1.0,DN,2012-03-09 00:00:00,150,41.96095,2.63108
9.1,2.0,9.3,37.0,1025.7,-1.0,-1.0,-1.0,-1.0,DO,2012-03-09 00:00:00,14,41.80857,3.03241
10.3,42.0,1.3,44.0,901.5,-1.0,-1.0,-1.0,-1.0,DP,2012-03-09 00:00:00,1097,42.38605,1.8664
3.6,8.0,4.6,78.0,993.0,-1.0,-1.0,-1.0,-1.0,DQ,2012-03-09 00:00:00,287,41.30728,1.36259
-1.0,-1.0,1.7,66.0,980.4,-1.0,-1.0,-1.0,-1.0,D1,2012-03-09 00:00:00,404,41.28521,0.75383
-1.0,-1.0,1.8,96.0,986.0,-1.0,-1.0,-1.0,-1.0,D2,2012-03-09 00:00:00,343,41.59252,1.915
1.1,317.0,5.6,78.0,996.3,-1.0,-1.0,-1.0,-1.0,D3,2012-03-09 00:00:00,252,41.38197,1.93564
9.0,342.0,9.7,40.0,1025.5,-1.0,-1.0,-1.0,-1.0,D4,2012-03-09 00:00:00,24,42.27065,3.18165
2.8,291.0,8.0,65.0,977.7,-1.0,-1.0,-1.0,-1.0,D5,2012-03-09 00:00:00,411.2,41.41843,2.12388
18.6,1.0,7.6,43.0,1002.7,-1.0,-1.0,-1.0,-1.0,D6,2012-03-09 00:00:00,196,42.43515,3.16622
2.2,49.0,4.9,56.0,1022.9,-1.0,-1.0,-1.0,-1.0,D7,2012-03-09 00:00:00,53,41.18499,0.59376
3.1,221.0,3.7,58.0,968.1,-1.0,-1.0,-1.0,-1.0,D8,2012-03-09 00:00:00,515,40.95134,0.30565
2.3,11.0,5.3,82.0,1020.2,-1.0,-1.0,-1.0,-1.0,D9,2012-03-09 00:00:00,59,41.21553,1.52121
0.7,28.0,0.0,96.0,987.6,-1.0,-1.0,-1.0,-1.0,H1,2012-03-09 00:00:00,333,41.58642,1.65306
0.4,151.0,1.9,88.0,1002.1,-1.0,-1.0,-1.0,-1.0,R1,2012-03-09 00:00:00,210,41.70637,1.87276
-1.0,-1.0,8.4,47.0,-1.0,2.3,341.0,-1.0,-1.0,UA,2012-03-09 00:00:00,93,40.9091,0.76943
-1.0,-1.0,9.2,39.0,-1.0,6.7,355.0,-1.0,-1.0,UB,2012-03-09 00:00:00,15,42.05398,3.06195
-1.0,-1.0,9.2,41.0,-1.0,7.3,41.0,-1.0,-1.0,UC,2012-03-09 00:00:00,60,41.97726,2.99705
-1.0,-1.0,9.5,37.0,-1.0,-1.0,-1.0,-1.0,-1.0,UD,2012-03-09 00:00:00,12,42.02895,3.06227
-1.0,-1.0,9.7,43.0,-1.0,-1.0,-1.0,-1.0,-1.0,UE,2012-03-09 00:00:00,4,42.02306,3.15719
-1.0,-1.0,6.0,77.0,-1.0,1.5,160.0,-1.0,-1.0,UF,2012-03-09 00:00:00,573,41.28832,1.90775
-1.0,-1.0,7.1,82.0,-1.0,1.2,358.0,-1.0,-1.0,UG,2012-03-09 00:00:00,3,41.29928,2.03787
-1.0,-1.0,3.7,92.0,-1.0,0.1,235.0,0.1,251.0,UH,2012-03-09 00:00:00,545,41.34171,1.48769
-1.0,-1.0,0.9,38.0,-1.0,1.4,252.0,-1.0,-1.0,UI,2012-03-09 00:00:00,1386,42.26477,1.76218
-1.0,-1.0,3.3,58.0,-1.0,2.3,295.0,4.4,300.0,UJ,2012-03-09 00:00:00,709,41.52879,1.3683
-1.0,-1.0,7.3,75.0,-1.0,0.6,30.0,-1.0,-1.0,UK,2012-03-09 00:00:00,161,41.27861,1.80479
-1.0,-1.0,5.7,52.0,-1.0,2.2,213.0,-1.0,-1.0,UL,2012-03-09 00:00:00,228,41.52911,0.75303
-1.0,-1.0,2.9,61.0,-1.0,2.3,174.0,-1.0,-1.0,UM,2012-03-09 00:00:00,505,41.35991,0.66789
-1.0,-1.0,8.0,43.0,-1.0,2.6,36.0,-1.0,-1.0,UN,2012-03-09 00:00:00,171,41.87449,2.92694
-1.0,-1.0,9.0,37.0,-1.0,-1.0,-1.0,-1.0,-1.0,UO,2012-03-09 00:00:00,97,41.91461,2.82069
2.6,335.0,7.0,70.0,1016.6,-1.0,-1.0,-1.0,-1.0,UP,2012-03-09 00:00:00,81,41.51773,2.37702
-1.0,-1.0,5.3,44.0,-1.0,0.7,76.0,-1.0,-1.0,UQ,2012-03-09 00:00:00,460,41.61991,2.44532
-1.0,-1.0,10.0,37.0,-1.0,2.3,331.0,-1.0,-1.0,US,2012-03-09 00:00:00,24,40.55786,0.52329
4.1,329.0,9.2,41.0,1027.8,-1.0,-1.0,-1.0,-1.0,UU,2012-03-09 00:00:00,3,40.70776,0.6321
-1.0,-1.0,8.4,49.0,1028.2,2.9,349.0,-1.0,-1.0,UW,2012-03-09 00:00:00,0,40.62725,0.65922
-1.0,-1.0,8.4,41.0,-1.0,3.5,306.0,-1.0,-1.0,UX,2012-03-09 00:00:00,210,40.62652,0.37112
-1.0,-1.0,4.5,47.0,-1.0,0.6,153.0,1.0,188.0,UY,2012-03-09 00:00:00,576,41.87912,0.76103
-1.0,-1.0,9.2,45.0,-1.0,8.0,349.0,-1.0,-1.0,U1,2012-03-09 00:00:00,31,42.30648,2.95481
5.2,346.0,9.4,44.0,1028.4,-1.0,-1.0,-1.0,-1.0,U2,2012-03-09 00:00:00,4,42.17716,3.0968
-1.0,-1.0,4.2,81.0,-1.0,0.8,316.0,-1.0,-1.0,U3,2012-03-09 00:00:00,257,41.37491,1.63032
0.6,198.0,3.8,86.0,-1.0,0.2,327.0,-1.0,-1.0,U4,2012-03-09 00:00:00,507,41.83094,1.84699
-1.0,-1.0,-2.8,75.0,-1.0,0.4,69.0,-1.0,-1.0,U5,2012-03-09 00:00:00,969,41.31349,0.99611
-1.0,-1.0,8.5,44.0,-1.0,1.7,299.0,-1.0,-1.0,U6,2012-03-09 00:00:00,29,41.08017,1.06661
-1.0,-1.0,7.7,50.0,-1.0,0.4,35.0,-1.0,-1.0,U7,2012-03-09 00:00:00,52,40.85936,0.50525
-1.0,-1.0,9.2,42.0,-1.0,1.3,311.0,-1.0,-1.0,U9,2012-03-09 00:00:00,62,40.76947,0.61635
-1.0,-1.0,6.4,54.0,-1.0,4.7,249.0,-1.0,-1.0,VA,2012-03-09 00:00:00,257,41.19645,0.51161
3.3,280.0,8.2,47.0,-1.0,-1.0,-1.0,-1.0,-1.0,VB,2012-03-09 00:00:00,32,41.06289,0.63517
-1.0,-1.0,7.9,54.0,-1.0,2.9,236.0,-1.0,-1.0,VC,2012-03-09 00:00:00,69,41.24415,0.43266
-1.0,-1.0,3.2,57.0,-1.0,0.7,222.0,-1.0,-1.0,VD,2012-03-09 00:00:00,429,41.68939,1.20381
-1.0,-1.0,2.8,67.0,-1.0,0.3,213.0,-1.0,-1.0,VE,2012-03-09 00:00:00,97,41.48692,0.46058
-1.0,-1.0,2.7,65.0,-1.0,0.1,258.0,-1.0,-1.0,VF,2012-03-09 00:00:00,122,41.56482,0.54999
-1.0,-1.0,3.9,55.0,-1.0,1.3,197.0,-1.0,-1.0,VH,2012-03-09 00:00:00,259,41.65814,0.39301
-1.0,-1.0,4.4,56.0,-1.0,0.9,207.0,-1.0,-1.0,VJ,2012-03-09 00:00:00,161,41.59957,0.6478
1.9,195.0,1.8,64.0,993.4,-1.0,-1.0,-1.0,-1.0,VK,2012-03-09 00:00:00,286,41.68328,0.4487
-1.0,-1.0,-0.6,71.0,-1.0,0.1,214.0,-1.0,-1.0,VM,2012-03-09 00:00:00,222,41.7145,0.62839
-1.0,-1.0,7.3,36.0,-1.0,-1.0,-1.0,-1.0,-1.0,VN,2012-03-09 00:00:00,117,41.88244,2.74262
-1.0,-1.0,6.0,27.0,-1.0,3.1,329.0,-1.0,-1.0,VO,2012-03-09 00:00:00,785,42.08745,1.42792
-1.0,-1.0,1.1,81.0,-1.0,0.3,99.0,0.1,102.0,VP,2012-03-09 00:00:00,659,41.80483,1.53853
0.8,22.0,4.0,85.0,1013.4,-1.0,-1.0,-1.0,-1.0,VQ,2012-03-09 00:00:00,112,41.1713,1.16774
-1.0,-1.0,2.8,62.0,-1.0,0.1,39.0,-1.0,-1.0,VR,2012-03-09 00:00:00,291,41.68994,1.04401
7.6,67.0,-9.2,96.0,782.7,-1.0,-1.0,-1.0,-1.0,VS,2012-03-09 00:00:00,2247,42.63835,0.77889
-1.0,-1.0,2.6,87.0,-1.0,0.7,276.0,-1.0,-1.0,VT,2012-03-09 00:00:00,84,41.48401,2.12745
-1.0,-1.0,3.7,85.0,-1.0,0.7,78.0,-1.0,-1.0,VU,2012-03-09 00:00:00,421,41.63286,1.91718
0.8,320.0,0.2,95.0,-1.0,-1.0,-1.0,-1.0,-1.0,VV,2012-03-09 00:00:00,528,41.68129,2.02647
-1.0,-1.0,2.5,91.0,-1.0,0.6,204.0,-1.0,-1.0,VX,2012-03-09 00:00:00,1030,41.74761,2.30291
