vel10,ang10,T,HR,P,vel2,ang2,vel6,ang6,station,date,altitud,latitud,longitud
1.0,244.0,5.7,81.0,951.2,-1.0,-1.0,-1.0,-1.0,CC,2013-04-24 00:00:00,626,42.07398,2.20862
0.7,217.0,9.9,65.0,925.8,-1.0,-1.0,-1.0,-1.0,CD,2013-04-24 00:00:00,849,42.37083,1.43277
1.2,333.0,10.3,60.0,986.8,-1.0,-1.0,-1.0,-1.0,CE,2013-04-24 00:00:00,316,41.53109,1.80813
3.2,33.0,3.4,86.0,866.3,-1.0,-1.0,-1.0,-1.0,CG,2013-04-24 00:00:00,1405,42.37717,2.41456
1.7,67.0,3.9,81.0,926.4,-1.0,-1.0,-1.0,-1.0,CI,2013-04-24 00:00:00,852,42.25839,2.36429
0.7,170.0,10.6,70.0,957.9,-1.0,-1.0,-1.0,-1.0,CJ,2013-04-24 00:00:00,566.5,42.21624,1.33132
0.3,163.0,5.6,87.0,983.5,-1.0,-1.0,-1.0,-1.0,CL,2013-04-24 00:00:00,349,41.67399,1.76796
2.6,148.0,10.7,65.0,944.2,-1.0,-1.0,-1.0,-1.0,CP,2013-04-24 00:00:00,690,42.13924,1.03893
1.7,9.0,8.8,75.0,955.0,-1.0,-1.0,-1.0,-1.0,CQ,2013-04-24 00:00:00,594,41.99546,1.02569
0.9,11.0,5.8,87.0,924.0,-1.0,-1.0,-1.0,-1.0,CR,2013-04-24 00:00:00,873,42.08032,1.9624
0.1,8.0,6.1,80.0,929.0,-1.0,-1.0,-1.0,-1.0,CT,2013-04-24 00:00:00,823,42.39811,0.74362
1.1,183.0,4.4,87.0,908.1,-1.0,-1.0,-1.0,-1.0,CU,2013-04-24 00:00:00,1002,42.69856,0.79397
0.5,352.0,10.4,70.0,963.9,-1.0,-1.0,-1.0,-1.0,CV,2013-04-24 00:00:00,513.3,42.23939,0.96434
1.5,53.0,10.2,74.0,971.4,-1.0,-1.0,-1.0,-1.0,CW,2013-04-24 00:00:00,446,41.39241,1.09894
0.7,89.0,7.0,73.0,929.9,-1.0,-1.0,-1.0,-1.0,CY,2013-04-24 00:00:00,816,41.87813,2.17873
2.1,61.0,10.4,72.0,992.9,-1.0,-1.0,-1.0,-1.0,C6,2013-04-24 00:00:00,264,41.6566,0.95172
2.2,54.0,10.3,69.0,973.8,-1.0,-1.0,-1.0,-1.0,C7,2013-04-24 00:00:00,427,41.66695,1.16234
1.8,73.0,10.8,56.0,958.8,-1.0,-1.0,-1.0,-1.0,C8,2013-04-24 00:00:00,554,41.67555,1.29609
1.1,343.0,12.3,70.0,995.4,-1.0,-1.0,-1.0,-1.0,C9,2013-04-24 00:00:00,240,40.71825,0.39988
1.6,34.0,11.8,83.0,1002.5,-1.0,-1.0,-1.0,-1.0,DB,2013-04-24 00:00:00,179,40.87287,0.71581
0.1,234.0,6.2,86.0,975.2,-1.0,-1.0,-1.0,-1.0,DC,2013-04-24 00:00:00,421.5,42.19144,2.48263
0.7,9.0,11.0,72.0,1019.2,-1.0,-1.0,-1.0,-1.0,DD,2013-04-24 00:00:00,44.5,41.51175,2.38674
1.1,170.0,8.4,87.0,1021.8,-1.0,-1.0,-1.0,-1.0,DF,2013-04-24 00:00:00,28.6,41.97751,3.03543
0.3,48.0,-0.7,72.0,808.2,-1.0,-1.0,-1.0,-1.0,DG,2013-04-24 00:00:00,1971.4,42.39848,2.15517
2.6,15.0,11.3,54.0,975.3,-1.0,-1.0,-1.0,-1.0,DI,2013-04-24 00:00:00,415,41.43292,1.62386
3.0,298.0,10.7,68.0,1003.7,-1.0,-1.0,-1.0,-1.0,DJ,2013-04-24 00:00:00,176,42.11653,2.78969
