vel10,ang10,T,HR,P,vel2,ang2,vel6,ang6,station,date,altitud,latitud,longitud
-1.0,-1.0,17.0,70.0,-1.0,5.1,77.0,-1.0,-1.0,WG,2020-11-06 10:00:00,301,41.80104,0.64804
-1.0,-1.0,17.3,69.0,-1.0,5.1,79.0,-1.0,-1.0,WG,2020-11-06 10:30:00,301,41.80104,0.64804
5.4,60.0,16.4,79.0,990.3,-1.0,-1.0,-1.0,-1.0,C6,2020-11-06 23:30:00,264,41.6566,0.95172
1.1,82.0,15.4,83.0,982.3,-1.0,-1.0,-1.0,-1.0,CL,2020-11-06 23:30:00,349,41.67399,1.76796
4.3,75.0,18.4,85.0,1019.2,-1.0,-1.0,-1.0,-1.0,X4,2020-11-06 23:30:00,33,41.3839,2.16775
6.2,88.0,15.8,81.0,971.9,-1.0,-1.0,-1.0,-1.0,C7,2020-11-06 23:30:00,427,41.66695,1.16234
4.1,92.0,14.7,88.0,957.6,-1.0,-1.0,-1.0,-1.0,C8,2020-11-06 23:30:00,554,41.67555,1.29609
3.2,74.0,16.3,96.0,992.8,-1.0,-1.0,-1.0,-1.0,C9,2020-11-06 23:30:00,240,40.71825,0.39988
0.5,53.0,13.5,84.0,951.5,-1.0,-1.0,-1.0,-1.0,CC,2020-11-06 23:30:00,626,42.07398,2.20862
0.9,102.0,10.0,99.0,925.1,-1.0,-1.0,-1.0,-1.0,CD,2020-11-06 23:30:00,849,42.37083,1.43277
3.9,94.0,16.2,88.0,985.7,-1.0,-1.0,-1.0,-1.0,CE,2020-11-06 23:30:00,316,41.53109,1.80813
2.0,223.0,8.1,100.0,867.7,-1.0,-1.0,-1.0,-1.0,CG,2020-11-06 23:30:00,1405,42.37717,2.41456
1.3,59.0,11.6,94.0,926.9,-1.0,-1.0,-1.0,-1.0,CI,2020-11-06 23:30:00,852,42.25839,2.36429
0.5,254.0,10.5,98.0,956.5,-1.0,-1.0,-1.0,-1.0,CJ,2020-11-06 23:30:00,566.5,42.21624,1.33132
4.1,104.0,15.9,64.0,942.3,-1.0,-1.0,-1.0,-1.0,CP,2020-11-06 23:30:00,690,42.13924,1.03893
1.8,289.0,15.6,70.0,953.5,-1.0,-1.0,-1.0,-1.0,CQ,2020-11-06 23:30:00,594,41.99546,1.02569
1.9,57.0,12.2,86.0,924.0,-1.0,-1.0,-1.0,-1.0,CR,2020-11-06 23:30:00,873,42.08032,1.9624
0.3,103.0,9.9,100.0,927.7,-1.0,-1.0,-1.0,-1.0,CT,2020-11-06 23:30:00,823,42.39811,0.74362
2.4,320.0,15.8,50.0,904.2,-1.0,-1.0,-1.0,-1.0,CU,2020-11-06 23:30:00,1002,42.69856,0.79397
4.8,134.0,15.6,89.0,968.9,-1.0,-1.0,-1.0,-1.0,CW,2020-11-06 23:30:00,446,41.39241,1.09894
3.2,57.0,12.5,99.0,929.9,-1.0,-1.0,-1.0,-1.0,CY,2020-11-06 23:30:00,816,41.87813,2.17873
7.6,69.0,17.6,73.0,972.2,-1.0,-1.0,-1.0,-1.0,D1,2020-11-06 23:30:00,404,41.28521,0.75383
