vel10,ang10,T,HR,P,vel2,ang2,vel6,ang6,station,date,altitud,latitud,longitud
3.2,289.0,7.5,87.0,916.9,-1.0,-1.0,-1.0,-1.0,XA,2021-12-08 00:00:00,785,41.60257,1.4007
1.0,273.0,11.0,87.0,1002.0,-1.0,-1.0,-1.0,-1.0,YF,2021-12-08 00:00:00,42,41.02001,0.93474
-1.0,-1.0,10.6,93.0,-1.0,0.7,329.0,-1.0,-1.0,U7,2021-12-08 00:00:00,52,40.85936,0.50525
-1.0,-1.0,7.7,100.0,978.6,1.0,270.0,-1.0,-1.0,XI,2021-12-08 00:00:00,247,41.61817,0.87182
2.0,249.0,7.4,95.0,976.3,-1.0,-1.0,-1.0,-1.0,C6,2021-12-08 00:00:00,264,41.6566,0.95172
1.4,205.0,8.4,86.0,957.4,-1.0,-1.0,-1.0,-1.0,C7,2021-12-08 00:00:00,427,41.66695,1.16234
1.8,263.0,8.2,92.0,942.5,-1.0,-1.0,-1.0,-1.0,C8,2021-12-08 00:00:00,554,41.67555,1.29609
1.0,242.0,10.3,79.0,979.0,-1.0,-1.0,-1.0,-1.0,C9,2021-12-08 00:00:00,240,40.71825,0.39988
0.6,248.0,5.3,88.0,933.3,-1.0,-1.0,-1.0,-1.0,CC,2021-12-08 00:00:00,626,42.07398,2.20862
1.1,287.0,5.0,100.0,908.2,-1.0,-1.0,-1.0,-1.0,CD,2021-12-08 00:00:00,849,42.37083,1.43277
3.4,324.0,10.6,75.0,969.2,-1.0,-1.0,-1.0,-1.0,CE,2021-12-08 00:00:00,316,41.53109,1.80813
1.9,141.0,4.2,81.0,848.3,-1.0,-1.0,-1.0,-1.0,CG,2021-12-08 00:00:00,1405,42.37717,2.41456
0.9,233.0,4.3,87.0,907.5,-1.0,-1.0,-1.0,-1.0,CI,2021-12-08 00:00:00,852,42.25839,2.36429
0.7,203.0,4.7,98.0,940.1,-1.0,-1.0,-1.0,-1.0,CJ,2021-12-08 00:00:00,566.5,42.21624,1.33132
0.5,181.0,6.3,93.0,965.6,-1.0,-1.0,-1.0,-1.0,CL,2021-12-08 00:00:00,349,41.67399,1.76796
2.2,334.0,3.3,97.0,927.3,-1.0,-1.0,-1.0,-1.0,CP,2021-12-08 00:00:00,690,42.13924,1.03893
1.1,30.0,9.6,84.0,937.7,-1.0,-1.0,-1.0,-1.0,CQ,2021-12-08 00:00:00,594,41.99546,1.02569
1.1,237.0,5.6,91.0,905.8,-1.0,-1.0,-1.0,-1.0,CR,2021-12-08 00:00:00,873,42.08032,1.9624
0.7,100.0,2.6,100.0,912.2,-1.0,-1.0,-1.0,-1.0,CT,2021-12-08 00:00:00,823,42.39811,0.74362
6.1,276.0,13.6,57.0,954.3,-1.0,-1.0,-1.0,-1.0,CW,2021-12-08 00:00:00,446,41.39241,1.09894
6.9,262.0,8.7,80.0,912.1,-1.0,-1.0,-1.0,-1.0,CY,2021-12-08 00:00:00,816,41.87813,2.17873
0.6,279.0,8.4,93.0,960.9,-1.0,-1.0,-1.0,-1.0,D1,2021-12-08 00:00:00,404,41.28521,0.75383
-1.0,-1.0,6.5,100.0,966.0,-1.0,-1.0,-1.0,-1.0,D2,2021-12-08 00:00:00,343,41.59252,1.915
1.3,290.0,13.0,66.0,976.0,-1.0,-1.0,-1.0,-1.0,D3,2021-12-08 00:00:00,252,41.38197,1.93564
4.4,23.0,10.8,74.0,1002.8,-1.0,-1.0,-1.0,-1.0,D4,2021-12-08 00:00:00,24,42.27065,3.18165
4.8,271.0,11.2,72.0,957.9,-1.0,-1.0,-1.0,-1.0,D5,2021-12-08 00:00:00,411.2,41.41843,2.12388
5.0,357.0,9.3,78.0,981.9,-1.0,-1.0,-1.0,-1.0,D6,2021-12-08 00:00:00,196,42.43515,3.16622
0.5,75.0,8.2,98.0,1002.0,-1.0,-1.0,-1.0,-1.0,D7,2021-12-08 00:00:00,53,41.18499,0.59376
2.3,276.0,11.9,60.0,947.7,-1.0,-1.0,-1.0,-1.0,D8,2021-12-08 00:00:00,515,40.95134,0.30565
0.8,50.0,8.9,97.0,999.5,-1.0,-1.0,-1.0,-1.0,D9,2021-12-08 00:00:00,59,41.21553,1.52121
1.9,284.0,10.6,84.0,985.9,-1.0,-1.0,-1.0,-1.0,DB,2021-12-08 00:00:00,179,40.87287,0.71581
0.7,207.0,10.5,77.0,1002.3,-1.0,-1.0,-1.0,-1.0,DF,2021-12-08 00:00:00,28.6,41.97751,3.03543
1.7,44.0,2.4,80.0,791.9,-1.0,-1.0,-1.0,-1.0,DG,2021-12-08 00:00:00,1971.4,42.39848,2.15517
1.3,223.0,11.3,70.0,957.8,-1.0,-1.0,-1.0,-1.0,DI,2021-12-08 00:00:00,415,41.43292,1.62386
1.6,202.0,9.7,76.0,984.7,-1.0,-1.0,-1.0,-1.0,DJ,2021-12-08 00:00:00,176,42.11653,2.78969
1.9,282.0,12.3,81.0,1006.5,-1.0,-1.0,-1.0,-1.0,DK,2021-12-08 00:00:00,2,41.14677,1.41846
0.4,305.0,11.2,95.0,1007.0,-1.0,-1.0,-1.0,-1.0,DL,2021-12-08 00:00:00,0.5,40.70719,0.83449
1.7,132.0,11.8,71.0,987.4,-1.0,-1.0,-1.0,-1.0,DN,2021-12-08 00:00:00,150,41.96095,2.63108
0.8,133.0,13.0,72.0,1004.0,-1.0,-1.0,-1.0,-1.0,DO,2021-12-08 00:00:00,14,41.80857,3.03241
4.4,192.0,5.5,92.0,881.1,-1.0,-1.0,-1.0,-1.0,DP,2021-12-08 00:00:00,1097,42.38605,1.8664
1.1,305.0,11.3,75.0,973.1,-1.0,-1.0,-1.0,-1.0,DQ,2021-12-08 00:00:00,287,41.30728,1.36259
0.3,222.0,6.1,97.0,967.5,-1.0,-1.0,-1.0,-1.0,H1,2021-12-08 00:00:00,333,41.58642,1.65306
0.7,30.0,8.4,82.0,986.9,-1.0,-1.0,-1.0,-1.0,J5,2021-12-08 00:00:00,158,42.34215,2.83423
-1.0,-1.0,10.0,81.0,-1.0,-1.0,-1.0,-1.0,-1.0,KP,2021-12-08 00:00:00,36,41.73894,2.69436
-1.0,-1.0,5.3,94.0,-1.0,-1.0,-1.0,-1.0,-1.0,MQ,2021-12-08 00:00:00,402,41.92047,1.69584
4.8,232.0,10.9,69.0,948.8,-1.0,-1.0,-1.0,-1.0,MR,2021-12-08 00:00:00,500,41.25079,0.9106
-1.0,-1.0,3.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,MS,2021-12-08 00:00:00,938,42.25978,1.97747
-1.0,-1.0,10.1,76.0,-1.0,0.5,37.0,-1.0,-1.0,U1,2021-12-08 00:00:00,31,42.30648,2.95481
1.1,323.0,7.6,91.0,1004.9,-1.0,-1.0,-1.0,-1.0,U2,2021-12-08 00:00:00,4,42.17716,3.0968
-1.0,-1.0,9.3,95.0,-1.0,0.4,113.0,-1.0,-1.0,U3,2021-12-08 00:00:00,257,41.37491,1.63032
1.2,174.0,7.2,86.0,-1.0,-1.0,-1.0,-1.0,-1.0,U4,2021-12-08 00:00:00,507,41.83094,1.84699
-1.0,-1.0,12.1,96.0,-1.0,0.8,275.0,-1.0,-1.0,U6,2021-12-08 00:00:00,29,41.08017,1.06661
-1.0,-1.0,10.5,90.0,-1.0,0.5,298.0,-1.0,-1.0,U9,2021-12-08 00:00:00,62,40.76947,0.61635
-1.0,-1.0,10.1,88.0,-1.0,0.5,281.0,-1.0,-1.0,UA,2021-12-08 00:00:00,93,40.9091,0.76943
-1.0,-1.0,9.4,80.0,-1.0,0.6,211.0,-1.0,-1.0,UB,2021-12-08 00:00:00,15,42.05398,3.06195
-1.0,-1.0,9.7,82.0,-1.0,-1.0,-1.0,-1.0,-1.0,UE,2021-12-08 00:00:00,4,42.02306,3.15719
-1.0,-1.0,10.9,69.0,-1.0,2.8,277.0,-1.0,-1.0,UF,2021-12-08 00:00:00,573,41.28832,1.90775
-1.0,-1.0,9.8,100.0,-1.0,0.2,97.0,-1.0,-1.0,UG,2021-12-08 00:00:00,3,41.29928,2.03787
-1.0,-1.0,11.4,67.0,-1.0,-1.0,-1.0,2.8,228.0,UH,2021-12-08 00:00:00,545,41.34171,1.48769
-1.0,-1.0,4.4,91.0,-1.0,-1.0,-1.0,-1.0,-1.0,UI,2021-12-08 00:00:00,1386,42.26477,1.76218
-1.0,-1.0,9.1,73.0,-1.0,-1.0,-1.0,5.3,259.0,UJ,2021-12-08 00:00:00,709,41.52879,1.3683
-1.0,-1.0,12.8,71.0,-1.0,-1.0,-1.0,-1.0,-1.0,UK,2021-12-08 00:00:00,161,41.27861,1.80479
-1.0,-1.0,11.7,69.0,-1.0,2.9,223.0,-1.0,-1.0,UM,2021-12-08 00:00:00,505,41.35991,0.66789
-1.0,-1.0,11.4,74.0,-1.0,0.6,45.0,-1.0,-1.0,UN,2021-12-08 00:00:00,171,41.87449,2.92694
-1.0,-1.0,11.0,79.0,-1.0,-1.0,-1.0,-1.0,-1.0,UO,2021-12-08 00:00:00,97,41.91461,2.82069
5.4,317.0,13.5,65.0,995.8,-1.0,-1.0,-1.0,-1.0,UP,2021-12-08 00:00:00,81,41.51773,2.37702
-1.0,-1.0,10.7,75.0,-1.0,1.2,267.0,-1.0,-1.0,UQ,2021-12-08 00:00:00,460,41.61991,2.44532
-1.0,-1.0,10.8,80.0,-1.0,1.4,308.0,-1.0,-1.0,US,2021-12-08 00:00:00,24,40.55786,0.52329
1.7,311.0,10.9,89.0,1006.9,-1.0,-1.0,-1.0,-1.0,UU,2021-12-08 00:00:00,3,40.70776,0.6321
-1.0,-1.0,11.8,94.0,1007.1,1.0,236.0,-1.0,-1.0,UW,2021-12-08 00:00:00,0,40.62725,0.65922
-1.0,-1.0,7.8,94.0,-1.0,0.2,256.0,-1.0,-1.0,UX,2021-12-08 00:00:00,210,40.62652,0.37112
-1.0,-1.0,7.5,93.0,-1.0,-1.0,-1.0,1.1,270.0,UY,2021-12-08 00:00:00,576,41.87912,0.76103
-1.0,-1.0,6.7,96.0,-1.0,0.6,344.0,-1.0,-1.0,V1,2021-12-08 00:00:00,238,41.78487,0.82939
