vel10,ang10,T,HR,P,vel2,ang2,vel6,ang6,station,date,altitud,latitud,longitud
0.2,197.0,6.5,90.0,956.3,-1.0,-1.0,-1.0,-1.0,CC,2017-02-17 00:00:00,626,42.07398,2.20862
0.1,165.0,2.5,91.0,931.9,-1.0,-1.0,-1.0,-1.0,CD,2017-02-17 00:00:00,849,42.37083,1.43277
0.5,344.0,7.6,98.0,993.1,-1.0,-1.0,-1.0,-1.0,CE,2017-02-17 00:00:00,316,41.53109,1.80813
1.4,30.0,2.9,86.0,869.8,-1.0,-1.0,-1.0,-1.0,CG,2017-02-17 00:00:00,1405,42.37717,2.41456
1.0,214.0,1.9,99.0,930.7,-1.0,-1.0,-1.0,-1.0,CI,2017-02-17 00:00:00,852,42.25839,2.36429
2.2,343.0,3.6,91.0,964.2,-1.0,-1.0,-1.0,-1.0,CJ,2017-02-17 00:00:00,566.5,42.21624,1.33132
0.3,359.0,7.4,100.0,989.7,-1.0,-1.0,-1.0,-1.0,CL,2017-02-17 00:00:00,349,41.67399,1.76796
0.9,81.0,5.7,86.0,949.7,-1.0,-1.0,-1.0,-1.0,CP,2017-02-17 00:00:00,690,42.13924,1.03893
2.1,27.0,5.4,88.0,960.4,-1.0,-1.0,-1.0,-1.0,CQ,2017-02-17 00:00:00,594,41.99546,1.02569
0.4,57.0,6.2,97.0,928.6,-1.0,-1.0,-1.0,-1.0,CR,2017-02-17 00:00:00,873,42.08032,1.9624
0.4,352.0,-1.3,96.0,935.1,-1.0,-1.0,-1.0,-1.0,CT,2017-02-17 00:00:00,823,42.39811,0.74362
1.8,194.0,1.7,73.0,914.3,-1.0,-1.0,-1.0,-1.0,CU,2017-02-17 00:00:00,1002,42.69856,0.79397
0.8,234.0,7.3,89.0,977.8,-1.0,-1.0,-1.0,-1.0,CW,2017-02-17 00:00:00,446,41.39241,1.09894
0.0,259.0,6.5,100.0,935.1,-1.0,-1.0,-1.0,-1.0,CY,2017-02-17 00:00:00,816,41.87813,2.17873
1.2,116.0,4.7,98.0,999.2,-1.0,-1.0,-1.0,-1.0,C6,2017-02-17 00:00:00,264,41.6566,0.95172
1.7,66.0,8.1,88.0,979.9,-1.0,-1.0,-1.0,-1.0,C7,2017-02-17 00:00:00,427,41.66695,1.16234
0.0,140.0,6.0,100.0,964.8,-1.0,-1.0,-1.0,-1.0,C8,2017-02-17 00:00:00,554,41.67555,1.29609
0.8,343.0,8.8,100.0,1002.2,-1.0,-1.0,-1.0,-1.0,C9,2017-02-17 00:00:00,240,40.71825,0.39988
0.7,13.0,10.0,98.0,1009.6,-1.0,-1.0,-1.0,-1.0,DB,2017-02-17 00:00:00,179,40.87287,0.71581
0.7,189.0,5.8,98.0,1027.3,-1.0,-1.0,-1.0,-1.0,DF,2017-02-17 00:00:00,28.6,41.97751,3.03543
1.5,29.0,-2.2,52.0,811.6,-1.0,-1.0,-1.0,-1.0,DG,2017-02-17 00:00:00,1971.4,42.39848,2.15517
0.2,276.0,6.4,98.0,981.4,-1.0,-1.0,-1.0,-1.0,DI,2017-02-17 00:00:00,415,41.43292,1.62386
0.9,28.0,7.2,99.0,1009.1,-1.0,-1.0,-1.0,-1.0,DJ,2017-02-17 00:00:00,176,42.11653,2.78969
2.2,299.0,9.2,92.0,1031.0,-1.0,-1.0,-1.0,-1.0,DK,2017-02-17 00:00:00,2,41.14677,1.41846
