vel10,ang10,T,HR,P,vel2,ang2,vel6,ang6,station,date,altitud,latitud,longitud
-1.0,-1.0,13.9,85.0,999.8,1.0,294.0,-1.0,-1.0,XI,2020-02-03 12:00:00,247,41.61817,0.87182
-1.0,-1.0,14.7,80.0,999.4,0.9,286.0,-1.0,-1.0,XI,2020-02-03 12:30:00,247,41.61817,0.87182
-1.0,-1.0,15.2,78.0,999.0,1.2,261.0,-1.0,-1.0,XI,2020-02-03 13:00:00,247,41.61817,0.87182
-1.0,-1.0,15.9,75.0,998.5,1.0,269.0,-1.0,-1.0,XI,2020-02-03 13:30:00,247,41.61817,0.87182
-1.0,-1.0,16.2,74.0,998.3,1.3,276.0,-1.0,-1.0,XI,2020-02-03 14:00:00,247,41.61817,0.87182
-1.0,-1.0,16.4,75.0,998.2,1.5,279.0,-1.0,-1.0,XI,2020-02-03 14:30:00,247,41.61817,0.87182
-1.0,-1.0,16.7,74.0,998.0,1.2,291.0,-1.0,-1.0,XI,2020-02-03 15:00:00,247,41.61817,0.87182
2.1,172.0,9.8,90.0,975.8,-1.0,-1.0,-1.0,-1.0,C7,2020-02-03 23:30:00,427,41.66695,1.16234
2.4,167.0,6.9,97.0,995.0,-1.0,-1.0,-1.0,-1.0,C6,2020-02-03 23:30:00,264,41.6566,0.95172
1.1,35.0,11.1,37.0,867.0,-1.0,-1.0,-1.0,-1.0,CG,2020-02-03 23:30:00,1405,42.37717,2.41456
5.4,278.0,15.1,51.0,975.8,-1.0,-1.0,-1.0,-1.0,D5,2020-02-03 23:30:00,411.2,41.41843,2.12388
10.2,278.0,3.7,49.0,-1.0,-1.0,-1.0,-1.0,-1.0,ZD,2020-02-03 23:30:00,2478,42.32211,1.89716
-1.0,-1.0,4.3,45.0,-1.0,-1.0,-1.0,3.8,241.0,Z1,2020-02-03 23:30:00,2266,42.64691,0.98486
1.9,237.0,9.8,100.0,960.9,-1.0,-1.0,-1.0,-1.0,C8,2020-02-03 23:30:00,554,41.67555,1.29609
2.1,258.0,13.2,77.0,997.0,-1.0,-1.0,-1.0,-1.0,C9,2020-02-03 23:30:00,240,40.71825,0.39988
1.0,221.0,7.0,94.0,951.6,-1.0,-1.0,-1.0,-1.0,CC,2020-02-03 23:30:00,626,42.07398,2.20862
1.1,43.0,5.7,80.0,928.2,-1.0,-1.0,-1.0,-1.0,CD,2020-02-03 23:30:00,849,42.37083,1.43277
4.7,313.0,14.5,68.0,987.4,-1.0,-1.0,-1.0,-1.0,CE,2020-02-03 23:30:00,316,41.53109,1.80813
0.6,173.0,4.9,94.0,926.0,-1.0,-1.0,-1.0,-1.0,CI,2020-02-03 23:30:00,852,42.25839,2.36429
1.2,290.0,5.0,90.0,959.6,-1.0,-1.0,-1.0,-1.0,CJ,2020-02-03 23:30:00,566.5,42.21624,1.33132
0.1,204.0,7.6,98.0,983.9,-1.0,-1.0,-1.0,-1.0,CL,2020-02-03 23:30:00,349,41.67399,1.76796
0.1,193.0,8.6,84.0,945.9,-1.0,-1.0,-1.0,-1.0,CP,2020-02-03 23:30:00,690,42.13924,1.03893
1.0,24.0,7.5,96.0,956.1,-1.0,-1.0,-1.0,-1.0,CQ,2020-02-03 23:30:00,594,41.99546,1.02569
0.2,346.0,7.2,100.0,924.1,-1.0,-1.0,-1.0,-1.0,CR,2020-02-03 23:30:00,873,42.08032,1.9624
0.4,340.0,1.0,98.0,932.1,-1.0,-1.0,-1.0,-1.0,CT,2020-02-03 23:30:00,823,42.39811,0.74362
1.9,185.0,6.1,64.0,911.9,-1.0,-1.0,-1.0,-1.0,CU,2020-02-03 23:30:00,1002,42.69856,0.79397
0.7,134.0,9.2,72.0,973.0,-1.0,-1.0,-1.0,-1.0,CW,2020-02-03 23:30:00,446,41.39241,1.09894
7.8,253.0,13.0,64.0,930.1,-1.0,-1.0,-1.0,-1.0,CY,2020-02-03 23:30:00,816,41.87813,2.17873
3.8,21.0,8.5,78.0,978.9,-1.0,-1.0,-1.0,-1.0,D1,2020-02-03 23:30:00,404,41.28521,0.75383
-1.0,-1.0,7.1,99.0,984.2,-1.0,-1.0,-1.0,-1.0,D2,2020-02-03 23:30:00,343,41.59252,1.915
2.3,303.0,16.6,42.0,994.0,-1.0,-1.0,-1.0,-1.0,D3,2020-02-03 23:30:00,252,41.38197,1.93564
0.9,66.0,9.9,90.0,1019.3,-1.0,-1.0,-1.0,-1.0,D4,2020-02-03 23:30:00,24,42.27065,3.18165
2.4,345.0,19.4,43.0,998.6,-1.0,-1.0,-1.0,-1.0,D6,2020-02-03 23:30:00,196,42.43515,3.16622
0.4,32.0,6.4,97.0,1020.4,-1.0,-1.0,-1.0,-1.0,D7,2020-02-03 23:30:00,53,41.18499,0.59376
2.6,227.0,14.6,49.0,966.1,-1.0,-1.0,-1.0,-1.0,D8,2020-02-03 23:30:00,515,40.95134,0.30565
0.9,290.0,8.0,96.0,1017.6,-1.0,-1.0,-1.0,-1.0,D9,2020-02-03 23:30:00,59,41.21553,1.52121
2.3,308.0,15.8,62.0,1004.1,-1.0,-1.0,-1.0,-1.0,DB,2020-02-03 23:30:00,179,40.87287,0.71581
0.7,205.0,10.2,95.0,1018.7,-1.0,-1.0,-1.0,-1.0,DF,2020-02-03 23:30:00,28.6,41.97751,3.03543
3.8,25.0,9.4,26.0,810.3,-1.0,-1.0,-1.0,-1.0,DG,2020-02-03 23:30:00,1971.4,42.39848,2.15517
3.4,290.0,15.7,44.0,976.3,-1.0,-1.0,-1.0,-1.0,DI,2020-02-03 23:30:00,415,41.43292,1.62386
0.8,258.0,12.6,77.0,1001.2,-1.0,-1.0,-1.0,-1.0,DJ,2020-02-03 23:30:00,176,42.11653,2.78969
2.4,307.0,11.7,75.0,1024.5,-1.0,-1.0,-1.0,-1.0,DK,2020-02-03 23:30:00,2,41.14677,1.41846
0.6,220.0,11.9,92.0,1025.1,-1.0,-1.0,-1.0,-1.0,DL,2020-02-03 23:30:00,0.5,40.70719,0.83449
1.3,24.0,15.7,59.0,1004.5,-1.0,-1.0,-1.0,-1.0,DN,2020-02-03 23:30:00,150,41.96095,2.63108
2.4,251.0,12.0,85.0,1021.0,-1.0,-1.0,-1.0,-1.0,DO,2020-02-03 23:30:00,14,41.80857,3.03241
1.0,118.0,0.3,100.0,901.4,-1.0,-1.0,-1.0,-1.0,DP,2020-02-03 23:30:00,1097,42.38605,1.8664
2.9,12.0,14.6,60.0,991.1,-1.0,-1.0,-1.0,-1.0,DQ,2020-02-03 23:30:00,287,41.30728,1.36259
0.5,254.0,8.3,91.0,985.9,-1.0,-1.0,-1.0,-1.0,H1,2020-02-03 23:30:00,333,41.58642,1.65306
2.9,35.0,11.3,84.0,1003.5,-1.0,-1.0,-1.0,-1.0,J5,2020-02-03 23:30:00,158,42.34215,2.83423
-1.0,-1.0,8.4,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,KP,2020-02-03 23:30:00,36,41.73894,2.69436
-1.0,-1.0,4.4,99.0,-1.0,-1.0,-1.0,-1.0,-1.0,MQ,2020-02-03 23:30:00,402,41.92047,1.69584
2.1,50.0,9.2,65.0,966.9,-1.0,-1.0,-1.0,-1.0,MR,2020-02-03 23:30:00,500,41.25079,0.9106
-1.0,-1.0,5.3,82.0,-1.0,-1.0,-1.0,-1.0,-1.0,MS,2020-02-03 23:30:00,938,42.25978,1.97747
-1.0,-1.0,1.4,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,MV,2020-02-03 23:30:00,845,42.13598,1.67295
-1.0,-1.0,8.3,95.0,-1.0,0.5,328.0,-1.0,-1.0,U1,2020-02-03 23:30:00,31,42.30648,2.95481
1.6,300.0,9.2,97.0,1021.7,-1.0,-1.0,-1.0,-1.0,U2,2020-02-03 23:30:00,4,42.17716,3.0968
